id,name,artist,popularity,duration_ms,album,release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
6JVzX8BxLiG4WN3xkJZ3Xu,Nocturnes op.4,Taichi Chishaki,49,171071,Nocturnes op.4,3/4/2022,0.576,0.0359,-29.107,0.0929,0.995,0.951,0.11,0.101,139.033,4,calm
71UMvOQ8RDBtsBi0rj5uB3,die letzten Schritte,Rebecca Mayer,41,162770,der Saibling,7/26/2021,0.454,0.0139,-20.861,0.0393,0.989,0.914,0.0924,0.119,109.599,4,calm
0nk3vSKIYGQV6CK6pShUDQ,Synchronicity,Ellie-May Robertson,52,150750,Synchronicity,5/14/2021,0.401,0.0219,-27.801,0.0454,0.994,0.94,0.097,0.349,99.9,4,calm
3igpedNqhZcfhXMLtqn4Cr,Manus in Mano,Jacques Moni,47,180720,Manus in Mano,1/1/2021,0.242,0.00627,-28.104,0.0409,0.992,0.897,0.102,0.217,74.7,3,calm
4TXzJ0L5gMumCwrlEgyRZL,Ocean Heart,Hazel Adams,53,172000,Ocean Heart,6/8/2021,0.46,0.0679,-28.875,0.0346,0.988,0.881,0.107,0.139,113.82,4,calm
1kjxU1Z1omaqsaS7qh3ZhQ,Je Suis Paix,Selma India,50,182831,Je Suis Paix,10/8/2021,0.304,0.0219,-30.35,0.0324,0.987,0.91,0.109,0.231,104.09,4,calm
3TFkBg4Ykbemy3QeIztw70,Clear Day,Ima Rayner,56,165000,Clear Day,12/3/2021,0.372,0.0407,-29.75,0.0489,0.991,0.946,0.101,0.0564,81.931,3,calm
3W6Tx6pKOD4O97uTIYwoEZ,Wish Your Way,Eric Sebastian,55,162624,Wish Your Way,1/14/2022,0.388,0.0651,-30.34,0.0387,0.966,0.925,0.111,0.0397,85.008,4,calm
2MdnNxK70QIHwW999cttyQ,Airborne,Maria Novotna,44,161644,Airborne,1/1/2021,0.347,0.0239,-29.286,0.0371,0.995,0.895,0.11,0.154,83.96,3,calm
0VH0UgyTVKnhvxtSF4lD6L,Interlude,Niall Byrne,39,132155,Interlude,3/25/2022,0.373,0.0344,-30.06,0.0327,0.992,0.883,0.0999,0.192,134.717,3,calm
4hHEz6u8xPXcTU4qmVNkpq,Elevate,Renato Luigi,51,188500,Elevate,12/17/2021,0.199,0.0404,-32.952,0.0339,0.991,0.906,0.105,0.283,166.947,4,calm
2J9UTgDdul3kMGZgnsUZIp,Like a Child,Hiroko Murakami,58,155138,Like a Child,3/4/2022,0.259,0.00486,-31.167,0.0524,0.994,0.927,0.144,0.281,65.403,3,calm
13oOeedL25UFGZ1XNibTrU,In the meadow,Eve Dennison,49,216000,In the meadow,2/25/2022,0.36,0.102,-30.542,0.0568,0.973,0.936,0.109,0.118,66.7,3,calm
4Q4LaLRedI0F02XS2lsYkP,Numéro 1,Jøsefine,44,154625,Numéro 1,3/3/2022,0.413,0.0734,-26.001,0.0311,0.992,0.947,0.093,0.366,131.462,4,calm
5AjiFEWLAqkxCXRPAdKX6g,That Nothing Lasts Forever,Willow J. Wilson,38,130625,That Nothing Lasts Forever,3/7/2021,0.273,0.0961,-27.577,0.0279,0.991,0.927,0.101,0.107,148.357,4,calm
2oXoqsL0WnuxFnX3fpGsSz,Chalet,Michèle Lefurgey,46,123703,Chalet,9/30/2021,0.475,0.0435,-24.419,0.0522,0.994,0.949,0.0977,0.448,61.326,1,calm
5a8V9tjazhBAIbUiFqpu8N,Tree Whisper,Finley Rhone,43,205793,Tree Whisper,6/26/2021,0.437,0.0184,-30.783,0.0413,0.994,0.93,0.114,0.0478,119.985,4,calm
3QSKmjKCMCc8halbvPmwkl,The Persistence of Memory,Javi Lobe,43,150250,The Persistence of Memory,10/8/2021,0.326,0.0115,-31.348,0.0385,0.993,0.946,0.093,0.266,75.717,3,calm
4uNQlDhz4fIKvjvdSESKou,For Kate,Ed Chinaski,58,137519,For Kate,1/14/2022,0.315,0.0546,-28.225,0.0596,0.994,0.902,0.11,0.128,163.274,3,calm
3Ts6C6TMvIzPIvdudMX7bH,Whispered Winds,Jesse Brown,42,148843,Whispered Winds,10/23/2020,0.488,0.0773,-21.414,0.0594,0.99,0.943,0.108,0.249,79.586,4,calm
63YGmJOvR3ARYmWmR5e0hz,Two Steps Forward,Benjamin Pirlo,44,146000,Two Steps Forward,11/5/2021,0.427,0.0188,-26.621,0.0391,0.991,0.955,0.102,0.16,130.468,4,calm
445KHitEvap0tspDZ3C78V,Coulant,Les Rêveries,62,148500,Coulant,3/4/2022,0.366,0.0716,-26.44,0.0416,0.982,0.889,0.102,0.172,105.854,4,calm
7zuK6SB9iQN17ZLOdCcCjd,Close To You,Ivan Blois,45,127500,Close To You,10/23/2020,0.368,0.0167,-31.322,0.0363,0.99,0.897,0.109,0.152,114.523,5,calm
3QaYNoyQzsOFfek0pTgqWi,Aquiver,Milo Liana,61,119234,Aquiver,2/4/2022,0.419,0.0126,-30.76,0.038,0.992,0.936,0.0935,0.157,103.524,3,calm
6LTRQ62pQFSr1OmmDYyzVy,Restzeit,Raoul Panzinger,49,123373,Restzeit,5/14/2021,0.318,0.0145,-30.296,0.0392,0.994,0.86,0.102,0.139,103.81,4,calm
4iCLo3ZjF6V1RW4Wz18KMz,Aufgang der Sonne,Ploxxio,61,172813,Praxedis,3/6/2022,0.374,0.0405,-29.196,0.0408,0.981,0.924,0.103,0.226,129.413,4,calm
4xYztiOcXXOiC1TwTsXuY3,Moving Slowly,Jacques Blanc,53,119523,Moving Slowly,11/5/2021,0.27,0.0229,-29.554,0.0363,0.994,0.911,0.0818,0.238,88.897,4,calm
6BMcMtb9M5yqelouZZaOPd,Raindrops,Jørg Sorensen,50,141500,Raindrops,5/28/2021,0.316,0.0272,-30.126,0.0374,0.993,0.928,0.138,0.244,177.791,3,calm
0ngwNemhn1nKmYHYZnJZmB,Whirling sky,Tamara Blake,60,169874,Whirling sky,3/4/2022,0.397,0.0511,-29.707,0.0491,0.977,0.919,0.111,0.298,124.936,3,calm
6BKGokQ3PKLFqBlCBjCy8J,Mondegreen,Dominique Marais,50,144846,Mondegreen,3/4/2022,0.26,0.168,-25.407,0.0321,0.992,0.96,0.103,0.0968,146.628,3,calm
7LLLc3Gxg6zRm9lKtmuCGR,Night Light,Jonathan Beaujean,44,129121,Night Light,7/6/2021,0.519,0.0348,-25.859,0.0385,0.994,0.914,0.113,0.186,98.795,4,calm
26Bz99v8NoOOUXYfkVR4Tw,Deliquescence,Laura Olejnik,43,166461,Deliquescence,11/12/2020,0.393,0.0462,-25.187,0.0362,0.996,0.859,0.0906,0.485,73.464,4,calm
5WAuzGamm8rl9rY0ZxTZ5h,Radiant,Carl Faber,46,119619,Radiant,5/28/2021,0.475,0.0451,-27.516,0.0296,0.96,0.94,0.11,0.342,80.874,4,calm
0Hn8q446fA8GvnmFBspfJ1,Dried Out,Sur Coast,50,172019,Dried Out,6/25/2021,0.283,0.0187,-30.582,0.044,0.995,0.895,0.106,0.128,60.795,3,calm
0yAgdDXxal3Em3W4X1bkGq,Early Memories,Anna Landström,60,153524,Early Memories,2/4/2022,0.368,0.0272,-24.72,0.043,0.99,0.915,0.103,0.51,79.307,4,calm
5twnmeTkgggWszBDSOX7fu,To You Again,Filomena,46,128000,To You Again,11/12/2021,0.387,0.0302,-30.972,0.0468,0.993,0.874,0.111,0.188,91.714,1,calm
16LPouz5bGb5gh4jerSRYi,Luz,Reivaj Ebol,47,153184,Luz,12/3/2021,0.432,0.122,-24.699,0.0402,0.994,0.855,0.105,0.391,133.597,4,calm
2b5H5mKnFqxMZtKik6bCej,Lanuza,Xaverius Love,47,172250,Lanuza,3/4/2022,0.427,0.0533,-28.602,0.0407,0.995,0.908,0.105,0.302,139.467,3,calm
2n4tgkKIrN1DPOUamOFnrO,Nocturnes op.3,Taichi Chishaki,60,154714,Nocturnes op.3,2/11/2022,0.604,0.06,-25.813,0.0713,0.996,0.96,0.106,0.275,130.794,4,calm
1vaLaizp9SS2AMyadBtwzL,Geniality,Crimson Memoirs,46,170624,Geniality,12/21/2021,0.22,0.131,-26.866,0.029,0.972,0.896,0.101,0.305,96.725,1,calm
3tFmZIO4nrqHC5oPumnSnO,Cronopio,Franco Robert,47,137931,Cronopio,10/22/2021,0.395,0.114,-28.329,0.0328,0.994,0.908,0.0969,0.115,96.927,1,calm
5DXfJx64sxj7H7ngSG6RyI,Late Spring,Anthony Bertoli,45,180460,Late Spring,11/29/2020,0.461,0.00828,-29.233,0.037,0.993,0.944,0.102,0.258,69.875,3,calm
5HQp593kflHm8LV12MepjR,O Soave Fanciulla,Janet Bolt,49,176627,O Soave Fanciulla,1/21/2022,0.36,0.096,-22.936,0.0365,0.967,0.952,0.0973,0.496,99.388,4,calm
2DJQoV3oQqlWAwWUK3f5Xk,Sunset,Fraire Jaques,42,251687,Sunset,12/11/2020,0.344,0.0215,-31.589,0.0499,0.995,0.983,0.102,0.26,145.57,3,calm
45YmYHJG9AoFEg6X2xvmTV,Aislingeach,Chloe Doyle,59,121518,Aislingeach,2/3/2022,0.343,0.0184,-32.656,0.0444,0.993,0.928,0.123,0.303,66.526,3,calm
2gJKXckOIpFiDazbesaMh3,Súlur,Petra Birgisdóttir,44,136624,Súlur,12/20/2019,0.289,0.0652,-27.508,0.0412,0.995,0.946,0.108,0.477,176.623,4,calm
2Gv0GXMGtNEcMYjDNVpSRu,Pardon,Rick Gallagher Project,56,150127,Pardon,12/11/2021,0.428,0.0335,-32.234,0.0403,0.986,0.954,0.0987,0.0587,126.318,3,calm
0poBmYwvWSP2nZYJYbaOu6,Nocturne,Francesco Le Metre,52,181247,Nocturne,12/17/2021,0.492,0.0227,-28.604,0.0405,0.994,0.912,0.1,0.313,82.51,4,calm
69cCYMgf3Hk9BzbYLmzY7V,Cavtat,Medéa Bokor,52,119000,Cavtat,9/24/2021,0.365,0.0282,-31.059,0.0373,0.993,0.937,0.116,0.466,86.109,3,calm
2P9eiPf0MsHHCkf3FKNqEs,Verba Aymara,Maru Gomes,40,187588,Verba Aymara,8/27/2021,0.381,0.0265,-27.661,0.0357,0.996,0.942,0.0968,0.173,91.599,4,calm
2bVLBwc3GD5lu9EKJIIGNR,wandering bird,our distant worlds,44,155500,yellow fields & wandering bird,9/20/2021,0.383,0.034,-27.922,0.0352,0.996,0.945,0.0971,0.39,89.198,4,calm
7dgAZemjrAuLHTOikyWtbA,Wide Skies,Liona Sand,51,202250,Wide Skies,1/28/2022,0.467,0.0428,-29.255,0.0532,0.989,0.985,0.112,0.235,74.32,3,calm
2xfXbJK08v7gZb9YvPr0UZ,Sunset Aglow,Edgar De Vries,47,162624,Quiet Cove,10/9/2020,0.396,0.0181,-31.202,0.0439,0.995,0.931,0.0989,0.393,129.868,4,calm
5Bl7fjZwq3u37T51tspPAp,De seu,Mirta da Silva,49,155107,De Seu,3/12/2021,0.322,0.0343,-27.406,0.0444,0.995,0.95,0.106,0.312,178.422,4,calm
11JN2F71WjDG5uZZ0i1vMd,Retrouvailles,Gabriel Auer,52,172124,Retrouvailles,2/11/2022,0.325,0.0418,-28.66,0.0357,0.994,0.941,0.105,0.239,64.288,4,calm
6cxJxS35yFpNdN40G9hIw5,Ma meilleure année,Amour Lesauvage,51,155000,Ma meilleure année,12/31/2021,0.261,0.128,-29.106,0.0477,0.991,0.934,0.117,0.487,153.559,3,calm
3NPDTMVP9BwvbOQXoGNkV0,The Truth,Geir Gudmundson,45,207000,Passageways,12/30/2021,0.321,0.125,-27.295,0.0316,0.952,0.856,0.11,0.247,139.737,4,calm
7f6YYO3XtJgWiddeVqnhI0,Lady Ground,Luna Bauer,48,174352,Lady Ground,9/10/2021,0.35,0.0922,-26.764,0.0426,0.993,0.975,0.109,0.445,119.252,3,calm
6d1XH0OKwZVbITLqPoToDg,Starry Sky,April Baxter,60,140000,Starry Sky,2/18/2022,0.563,0.0253,-25.218,0.0437,0.991,0.831,0.089,0.0987,108.367,4,calm
3poVmAGCtZCM3Y0iRO1zWA,Hideaway,Hazel Adams,39,176750,Deep Blue Sea,10/22/2021,0.48,0.135,-30.453,0.0536,0.962,0.902,0.105,0.13,93.947,1,calm
3CHSUEhxoy2s7NKVhH89wu,Helgoland,Filip Klein,46,146847,Helgoland,12/3/2021,0.476,0.14,-21.606,0.0373,0.981,0.899,0.102,0.523,95.283,4,calm
3wJYd4AguIe41wp8gPZAmL,True Self,Izzy Rubin,39,237159,True Self,5/24/2021,0.2,0.00406,-34.997,0.0432,0.973,0.946,0.0996,0.151,56.958,4,calm
00PnFrg2QQzPqkeuxGxcz9,Spheroidal,Kalen Elmsley,62,184220,Relaxing Piano (Neoclassical Sessions),8/19/2022,0.367,0.0221,-27.33,0.0459,0.996,0.95,0.0709,0.158,103.169,3,calm
2wUWi9sqWy1gKsCkxGYKVT,Eunoia,Nadia Oak,46,141333,Eunoia,10/28/2021,0.327,0.03,-27.1,0.0356,0.987,0.869,0.1,0.109,85.579,4,calm
0lSZUzGi4EBc1Q0HqynTqO,Love Theme,Lucie Jean,56,179874,Love Theme,1/21/2022,0.514,0.105,-28.108,0.0427,0.992,0.923,0.103,0.189,70.778,4,calm
28JVD0j9MIraxyvP7j60uy,Piha,Alexander Luchs,39,199287,Piha,8/23/2021,0.51,0.00885,-28.703,0.044,0.993,0.958,0.0917,0.405,106.89,4,calm
0utTxlkXq7mv67jgyL7XEg,Eternal Light,Javi Lobe,46,138500,Eternal Light,1/28/2022,0.46,0.049,-27.913,0.0531,0.995,0.938,0.104,0.483,142.786,4,calm
4bGa4NtNALvGtaGqumTjM7,Once Before,Franz Gordon,46,197333,For Mom,10/29/2021,0.358,0.0321,-26.901,0.0426,0.993,0.915,0.109,0.141,142.416,4,calm
6yfuxuWZNEnwOykWXStzxY,Verträumt,Nolan Khan,46,134426,Verträumt,11/5/2021,0.561,0.0332,-25.577,0.0808,0.995,0.938,0.105,0.438,75.817,3,calm
7yKhLZM7KvuutJEDBAkSbB,erinna,Klaus Weissmuller,46,128873,erinna,7/30/2021,0.291,0.033,-30.763,0.0528,0.987,0.9,0.105,0.263,161.443,4,calm
2FJiWb3xZQmuZhNYZRK2bJ,Symposium,Nelson Haynes,52,142750,Symposium,2/11/2022,0.246,0.0663,-31.455,0.0421,0.993,0.885,0.119,0.37,194.824,4,calm
2sXivDlzfbHQAPrGYKhWbP,Le Beau,Ossie Woods,44,205302,Le Beau,10/19/2020,0.397,0.0173,-24.128,0.0465,0.991,0.962,0.115,0.15,129.808,3,calm
2jUd0hF3zy4FNsO2ODt3hq,Needle and Thread,Aisha Edwards,58,166541,Needle and Thread,2/4/2022,0.441,0.0323,-29.816,0.0438,0.993,0.773,0.106,0.16,116.428,5,calm
6FiFFLgiC4yfPfTCXWIKtT,Apelblom,Alfred Janders,50,124000,Apelblom,5/25/2021,0.409,0.0276,-28.76,0.0392,0.995,0.938,0.107,0.323,66.873,4,calm
5TsrzBIJvEJXoujkVVY6be,Follow The Wind,Jett Ingram,46,144750,Follow The Wind,5/28/2021,0.219,0.0254,-29.789,0.045,0.984,0.945,0.106,0.0397,109.354,3,calm
4GkIVom3wSy41JEql2fQ72,Progression,Victor Kovacs,48,141124,Progression,11/19/2021,0.352,0.2,-25.565,0.0315,0.995,0.945,0.106,0.276,150.547,4,calm
69fSsSmk0EHoJjiUK12AKm,Counting the Days You’re Gone,Franz Gordon,47,204000,Counting the Days You’re Gone,1/28/2022,0.247,0.061,-30.214,0.033,0.992,0.944,0.0881,0.205,70.641,3,calm
6t1T3fMWfv5svT4ZTsBnBY,Verses,Ever So Blue,47,195997,Verses,12/3/2021,0.462,0.168,-24.302,0.0279,0.995,0.938,0.0927,0.385,136.538,4,calm
47u0q4Z7iALJXli6pkcnvA,Mystique,Cassandra Nestico,53,150250,Mystique,2/18/2022,0.415,0.048,-27.644,0.0395,0.983,0.942,0.108,0.137,165.912,1,calm
6jFdydFW7HvS77aiiRR9XL,Waves,Oscar Unfiltered,44,127395,Waves,3/19/2021,0.583,0.0898,-26.106,0.0336,0.994,0.961,0.103,0.337,113.186,4,calm
5VMPixSvGFod1dZGHXG8XI,Dawn,Diego Dumas,41,146000,Dawn,2/18/2022,0.288,0.0479,-21.551,0.0351,0.894,0.936,0.112,0.132,87.144,4,calm
5pgQi74y4bGoT3bYFKZagk,Something (Nothing),Christopher Dicker,46,158759,Ephemera,3/13/2020,0.399,0.055,-30.203,0.0431,0.991,0.915,0.11,0.155,138.428,3,calm
7edfdEV5G5gJUkiPP6g8AD,cold embrace,Gian Marco Castro,47,177874,cold embrace,5/12/2021,0.415,0.028,-27.987,0.0478,0.994,0.889,0.0895,0.299,66.375,4,calm
0ob3wzPe3R3NpJtUEz0wUQ,Sunnebovals,Christian Peterson-Bergling,60,173519,Sunnebovals,2/18/2022,0.41,0.138,-25.783,0.0304,0.98,0.918,0.108,0.184,83.35,4,calm
4Z3FuHB9SiTfOENBGlSxvI,In Reform,Phileas Galle,47,155732,In Reform,10/29/2021,0.433,0.0339,-27,0.0428,0.992,0.926,0.0989,0.248,108.709,3,calm
1RfSykRvuEDqTUimaVE64E,Une histoire d’amour,Cedric Moulin,52,152780,Une histoire d’amour,1/1/2021,0.459,0.0122,-29.733,0.0478,0.992,0.961,0.0885,0.274,87.188,4,calm
5LHsps6yM7U1ogxSQpEsxM,Postcards,Barry Hudson-Taylor,45,155125,Postcards,10/22/2021,0.448,0.166,-19.624,0.0379,0.979,0.914,0.113,0.351,109.479,4,calm
0AZDlFjlawdbKtsF8kWi0z,Waves,Lux Tigon,40,124750,Waves,12/5/2020,0.307,0.00767,-29.993,0.0374,0.99,0.918,0.11,0.0373,68.919,3,calm
6dfdNTuLOK8eFusN8HaQg8,Clocks,Luke Faulkner,46,169750,Clocks,2/21/2020,0.353,0.075,-25.635,0.0379,0.995,0.886,0.117,0.317,120.308,3,calm
4e25SPifKDmXdg6brXqyRH,Aether,Giuliano Poles,41,130129,Aether,1/21/2022,0.297,0.0186,-32.877,0.0462,0.988,0.925,0.0982,0.0991,123.928,1,calm
2z6wyjZZ5hIP7ef5qjW7kW,Wait For Me,Dawn Well,55,120000,Wait For Me,5/13/2021,0.419,0.0142,-35.436,0.0291,0.991,0.936,0.0981,0.252,97.854,4,calm
3qbkko1sBm8hOhRg2T6OBV,Mécanique,Luna Bauer,47,180114,Mécanique,10/29/2021,0.359,0.0445,-27.939,0.0453,0.995,0.9,0.0811,0.14,79.215,3,calm
7eriWSdbkuFHBM6qiHIEq8,Unconditional,Michael Frankenberger,50,144256,Unconditional,2/18/2022,0.436,0.0786,-24.044,0.0358,0.99,0.893,0.11,0.287,97.2,1,calm
0Bip0zvXgJNLImBHYkJkQG,Next Part Of The Dream,Grace Olimpia,44,193997,Next Part Of The Dream,5/14/2021,0.423,0.0382,-25.099,0.0469,0.994,0.933,0.106,0.222,122.373,4,calm
01rwfTz2dYAldzFRtACqTm,Ornamental,Marie Denis,47,276250,Movement,7/27/2021,0.34,0.154,-28.65,0.0342,0.977,0.941,0.112,0.137,81.309,4,calm
1DXbUPygEVCQXOOOO9bIhO,Tient qu'à un fil,Gaspar Parentau,50,167700,Tient qu'à un fil,10/1/2021,0.637,0.0291,-23.753,0.0457,0.996,0.964,0.104,0.195,89.653,3,calm
1TWlhhICPR0UpyIJhxPiEx,Matin,Anne Vallayer,53,114000,Matin,2/4/2022,0.492,0.138,-27.362,0.0502,0.991,0.933,0.0893,0.184,114.103,3,calm
4LgzLdKvlp9PxacJFVdwNI,Ornaments,John Crome,52,214124,Ornaments,2/11/2022,0.466,0.116,-26.321,0.0518,0.986,0.909,0.114,0.343,86.856,4,calm
3yhqUuC2ahWeC8PP4mj5Gl,Older,C.J. Wilkins,45,165903,Older,10/30/2020,0.32,0.00892,-29.206,0.0532,0.996,0.919,0.11,0.338,91.366,4,calm
1LcIr9UrZgmkMGJ6U5aIIm,Quérete a ti mesmo,Coralia del Villar,54,165511,Quérete a ti mesmo,1/22/2021,0.519,0.00524,-26.381,0.0513,0.992,0.962,0.111,0.198,79.054,3,calm
5LS7VV5Gp3evv8pjcpTDDu,Young Love,Pamela Goldings,48,143500,Glacier,11/6/2020,0.401,0.0273,-30.596,0.0532,0.994,0.916,0.107,0.236,133.722,4,calm
4qoa4ULtvmDz6JjGdiPqj0,Kveld,Frode Gjermundsen,42,120874,Kveld,7/16/2021,0.45,0.0897,-29.047,0.036,0.981,0.935,0.1,0.368,64.067,4,calm
03VbBcRhqaoH04MMlxlGIC,Presque l'amour,Roland Toubin,46,142718,Presque l'amour,6/12/2020,0.435,0.031,-25.814,0.0373,0.991,0.954,0.0997,0.197,110.152,4,calm
27An0sDvzMb7GM6pRE9ycF,Like Before,Ole-Bjørn Talstad,46,135903,Like Before,11/19/2021,0.56,0.0345,-28.982,0.0353,0.987,0.918,0.102,0.34,48.281,4,calm
0WIGmqsYeC6i5NLVAvFZzx,Bolero Chiquito,Eu Nice,49,140647,Bolero Chiquito,3/5/2021,0.401,0.0814,-25.158,0.0322,0.991,0.95,0.104,0.175,78.553,4,calm
33LOlNbHBUCieXLQS88RpK,A World Without Pain,Daigo Hanada,44,156000,A World Without Pain,3/12/2021,0.381,0.00324,-33.019,0.0351,0.994,0.885,0.0746,0.0839,101.624,4,calm
4vCdNdBT7N2t9ajQHxIR92,Fallboard,Esther Dutch,50,160009,Fallboard,7/30/2021,0.404,0.0384,-30.272,0.0416,0.996,0.942,0.0952,0.385,97.428,4,calm
0PDPU0FvLXuOWRHN0uOV7t,Forever,Muriel Bardsley,44,178500,Forever,11/11/2021,0.324,0.0568,-26.134,0.0403,0.983,0.932,0.101,0.138,89.204,3,calm
0otUJIiSxqBCw2TQGfrIE3,In questo momento,Eliodoro Russo,44,160000,In questo momento,3/12/2021,0.223,0.0144,-30.695,0.0408,0.985,0.881,0.0989,0.0326,88.991,3,calm
4lW3rjqwKidfd3gpEiXFSZ,Träumerin,Pontiver Bogross,35,202500,Träumerin,10/30/2020,0.384,0.054,-26.519,0.0457,0.991,0.923,0.107,0.195,83.217,4,calm
7hoho5MSIQZfluHupiNuq1,Heartfelt,Elfrieda,43,136500,Heartfelt,10/29/2021,0.574,0.0652,-27.136,0.0343,0.975,0.908,0.117,0.3,95.023,4,calm
5GYKdUcKo5iuhHla2ekgS9,Gocce d'acqua,Andrea Binotto,50,109741,Gocce d'acqua,12/3/2021,0.381,0.0056,-28.975,0.0443,0.995,0.904,0.0963,0.259,133.188,5,calm
1wVGlAEohNLnz29Iojl2BI,Peace,Sanna Aalto,54,133874,Peace,8/27/2021,0.451,0.0662,-30.736,0.037,0.989,0.925,0.103,0.102,93.768,3,calm
2jyJXuG0rIma11mOl4Fz7m,Presto arriverà il sole,Vala Capon,35,152000,Presto arriverà il sole,3/13/2020,0.378,0.0437,-26.159,0.0357,0.995,0.92,0.0983,0.423,77.211,4,calm
39e67SWLFobtjgr1S10iYE,Laetitia,Ron Adelaar,48,117510,Laetitia,1/14/2022,0.407,0.017,-25.67,0.0397,0.988,0.931,0.114,0.129,64.074,3,calm
3Erp4addg6gNsxONhzMTff,Emotion,Sanna Aalto,46,204874,Emotion,11/19/2021,0.366,0.0478,-27.788,0.0359,0.985,0.938,0.104,0.157,87.479,3,calm
4FRPWTwl40uOHMslTL7fGa,Once when I was young,Justus Rümenapp,41,121124,Once when I was young,8/13/2021,0.348,0.0407,-25.229,0.0508,0.987,0.921,0.118,0.0447,111.386,3,calm
7Jrx30VldPaujIaP3c2SJn,Un Cadeau,Nel Swerts,52,157077,Un Cadeau,2/18/2022,0.475,0.134,-21.895,0.0411,0.995,0.935,0.115,0.115,86.844,4,calm
0rZYsX5OgshLXSj4zumlxx,Maiestas,Keiko Ishida,51,171452,Maiestas,10/22/2021,0.498,0.0431,-25.72,0.0388,0.995,0.931,0.109,0.338,104.592,3,calm
38NHJt6bYHiIiXzAqUMlCO,Dvale,Jacob David,40,179000,Dvale,11/8/2019,0.305,0.166,-28.899,0.047,0.965,0.92,0.0972,0.0809,122.466,4,calm
14sKAbkXofaqoVmEP52Ire,Nocturne,Muriël Bostdorp,46,152137,Nocturne,10/1/2021,0.439,0.0359,-27.508,0.0577,0.996,0.94,0.107,0.0775,107.353,4,calm
7uC95ammTjIPwrMYb8YOkz,Ethereal,Nolan Khan,37,125784,Ethereal,1/21/2022,0.57,0.0931,-23.512,0.0455,0.995,0.934,0.129,0.321,114.736,5,calm
1rIlWy93o6je85WpMpxg6Y,Heart Questions,Julian Ellwood,39,141286,Heart Questions,9/25/2020,0.345,0.0089,-29.042,0.0522,0.994,0.888,0.107,0.587,107.856,3,calm
7gSXF0SO2U7QrR5O0lhOdA,The Water Floats,Howie Paget,62,139500,The Water Floats,1/7/2022,0.286,0.0206,-30.593,0.0475,0.993,0.927,0.11,0.316,123.067,5,calm
0SpK2s8gJnetHIuzSBqgta,Donde Nadas,Lupe Sinsonte,52,141941,Donde Nadas,3/5/2021,0.323,0.0323,-26.851,0.0376,0.995,0.934,0.089,0.196,98.443,1,calm
1s8esXu1jTNJ49RwotQLSc,Swamp,Hiroko Murakami,45,121857,Swamp,5/14/2021,0.341,0.0339,-27.702,0.0381,0.978,0.914,0.104,0.152,87.291,4,calm
7FyzToHhKG9b9gS19kWg8a,Circumstances,Deborah Fulmen,42,166000,Circumstances,6/25/2021,0.453,0.0436,-25.912,0.0364,0.99,0.842,0.111,0.198,71.987,4,calm
0BXq9t3wTA8HMqFPvGxZYf,Sweet Redolence,Cedric Armfeldt,45,114400,Sweet Redolence,8/7/2020,0.395,0.0307,-31.07,0.0482,0.991,0.896,0.109,0.386,131.514,4,calm
1GBNuD6VkNDHXNwL0wgVi2,Amici,Sean Oban,42,128246,Amici,10/29/2021,0.428,0.085,-24.134,0.0348,0.99,0.904,0.0957,0.382,114.357,5,calm
1rUG0qJbwGySkGj9yd1GuJ,Nel bisogno si riconosce il vero amico,Fioretta Rizzo,42,110035,Nel bisogno si riconosce il vero amico,10/18/2019,0.3,0.0845,-25.451,0.0485,0.992,0.951,0.123,0.148,67.976,4,calm
4vO8oT2rdWcCzHYTEcoJGl,Love Will Set Us Free,Novum Cordis,46,145313,Love Will Set Us Free,6/12/2020,0.375,0.0229,-28.864,0.108,0.996,0.951,0.0893,0.226,178.953,4,calm
3f3o11I6fICW22aTW3ZK2k,A New Day,Norman Dück,39,138073,A New Day,12/4/2020,0.3,0.0547,-22.429,0.0502,0.991,0.941,0.105,0.18,203.33,4,calm
5vz0Vls8TbtlI58CHQrIpb,Träumerei,Jørg Sorensen,62,127250,Träumerei,10/8/2021,0.515,0.048,-31.346,0.0408,0.989,0.935,0.1,0.0944,98.594,3,calm
2p5THyuNwpJ9c7ex3TN383,Nowesind,Jacob David,65,119120,Nowesind,2/25/2022,0.304,0.0902,-32.824,0.0489,0.903,0.907,0.111,0.318,114.487,4,calm
6M97uxgvb8dEPDIetC7OgD,Revenons à nos moutons,Dagmar Collier,47,155000,Revenons à nos moutons,1/1/2021,0.275,0.00943,-31.218,0.0521,0.995,0.872,0.13,0.165,94.092,3,calm
0xNJLfwntlwTEVXZbmj0PF,Be Still,Ben Laver,39,210857,Be Still,2/25/2022,0.318,0.0341,-29.525,0.0407,0.99,0.87,0.0975,0.073,97.777,5,calm
1ri5KgNPbiYHZEc4pYaKhB,A Little Journey,Alexander Motovilov,54,120125,A Little Journey,5/14/2021,0.454,0.0841,-27.84,0.0547,0.994,0.933,0.118,0.0793,120.93,4,calm
5eEYSPaVwg4Fe1KCMYunQf,Alba,Helmut Schenker,57,152985,Alba,10/29/2021,0.557,0.0395,-26.066,0.0419,0.988,0.923,0.121,0.183,84.017,3,calm
6a29Wq1AQWAGVdJGwYDXJs,Overcome,Thad Caoimhe,45,144404,Overcome,11/4/2021,0.486,0.0161,-32.073,0.0416,0.985,0.957,0.0975,0.278,122.491,4,calm
