id,name,artist,popularity,duration_ms,album,release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
3fVnlF4pGqWI9flVENcT28,Wildest Dreams,Taylor Swift,79,220440,1989,1/1/2014,0.553,0.664,-7.417,0.0741,0.0709,0.0056,0.106,0.467,140.06,4,Happy
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Rihanna,81,267080,Good Girl Gone Bad: Reloaded,6/2/2008,0.835,0.669,-5.582,0.0643,0.0336,6.92E-05,0.0535,0.542,122.668,4,Happy
0NMUFQdEFjftg0BQnyZCsh,Love at First Sight,Kylie Minogue,56,238266,Fever,10/1/2001,0.603,0.774,-6.066,0.0428,0.0288,0.051,0.0533,0.48,124.994,4,Happy
2oejEp50ZzPuQTQ6v54Evp,Call You Mine,The Chainsmokers,72,217640,World War Joy,12/6/2019,0.585,0.696,-5.6,0.0307,0.204,0,0.344,0.522,104.01,4,Happy
55h7vJchibLdUkxdlX3fK7,Treasure,Bruno Mars,80,178560,Unorthodox Jukebox,12/7/2012,0.874,0.692,-5.28,0.0431,0.0412,7.24E-05,0.324,0.937,116.017,4,Happy
3AeicLnm55RqcXGBKYQolM,King,Years & Years,69,215360,Communion (Deluxe),7/10/2015,0.56,0.857,-4.145,0.0384,0.0594,0,0.381,0.432,119.975,4,Happy
71R6zJsrF3ffc3TBFHfivX,Bumpy Ride,Mohombi,70,224720,MoveMeant (International),1/1/2010,0.706,0.842,-4.628,0.038,0.0476,0,0.134,0.818,104.958,4,Happy
6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),Flo Rida,76,234560,Only One Flo (Part 1),11/24/2010,0.616,0.869,-3.911,0.0327,0.0283,0,0.064,0.473,127.966,4,Happy
0U10zFw4GlBacOy9VDGfGL,We Found Love,Rihanna,81,215226,Talk That Talk,11/19/2011,0.735,0.766,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.985,4,Happy
63CSozvYUEudPp12679UVF,Don't Worry (with Ray Dalton) - Radio Edit,Madcon,71,214789,Don't Worry (feat. Ray Dalton),4/10/2015,0.811,0.699,-5.211,0.114,0.0726,1.38E-06,0.148,0.733,122.987,4,Happy
5X8kkUaUlAyAUr9TYqDFTH,All For You,Janet Jackson,64,329933,All For You,1/1/2001,0.753,0.934,-3.011,0.0736,0.0174,0.065,0.128,0.73,113.525,3,Happy
4rV3AYCf4BBBCkIpyLPwUP,Dreams,Gabrielle,64,222773,Find Your Way,1/1/1993,0.751,0.467,-13.652,0.036,0.173,0,0.217,0.568,98.783,4,Happy
6tS3XVuOyu10897O3ae7bi,California Gurls,Katy Perry,75,234653,Teenage Dream: The Complete Confection,3/12/2012,0.791,0.754,-3.729,0.0569,0.00446,0,0.163,0.425,125.014,4,Happy
2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),Travie McCoy,72,211160,Billionaire (feat. Bruno Mars),3/9/2010,0.633,0.673,-6.403,0.258,0.297,0,0.206,0.659,86.776,4,Happy
7gBj0VgcuAgkXkiRRYvSmK,Stay (feat. Maty Noyes),Kygo,59,239465,Stay (feat. Maty Noyes),12/4/2015,0.648,0.736,-7.948,0.0385,0.0444,0.000137,0.171,0.378,103.027,4,Happy
1Cq23W4ZxHTY8QbP40qjEc,All I Wanna Do,Martin Jensen,52,194360,All I Wanna Do,4/8/2016,0.728,0.794,-3.992,0.0635,0.148,0,0.0688,0.523,112.071,4,Happy
3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),Felix Jaehn,72,186146,I,2/16/2018,0.778,0.566,-6.959,0.0311,0.672,0.000197,0.0698,0.479,117.971,4,Happy
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schulz,76,219043,Sugar,9/25/2015,0.636,0.815,-5.098,0.0581,0.0185,0,0.163,0.636,123.063,4,Happy
3oHNJECGN3bBoGXejlw2b1,Last Friday Night (T.G.I.F.),Katy Perry,76,230733,Teenage Dream,8/24/2010,0.652,0.812,-3.797,0.0409,0.00125,3.01E-05,0.667,0.72,126.023,4,Happy
6fdzX7Qy7LN5uaJ0ukH6p5,The Bloom,Wesley Joseph,66,114001,ULTRAMARINE,6/18/2021,0.377,0.396,-10.194,0.0728,0.624,0.0415,0.071,0.144,92.001,3,Calm
7jhxagwOk9y1HC5ciRfmkQ,Invincible (feat. Daniel Caesar),Omar Apollo,68,216160,Ivory,4/8/2022,0.555,0.474,-11.706,0.0668,0.224,0.00426,0.162,0.262,134.89,4,Calm
1hrar0wbUsvgSUpUXR5Wq0,Only,RY X,69,268455,Dawn,5/6/2016,0.293,0.175,-15.543,0.0308,0.903,0.528,0.109,0.089,83.182,3,Calm
7MOgLN4PHcXhhTZLchodnC,Plastic 100°C,Sampha,52,316187,Process (Bonus Edition),2017,0.591,0.361,-11.879,0.0539,0.735,0.00227,0.654,0.175,132.08,4,Calm
4wLRzchJdARftJsHp4UqgO,Lush Life,Col3trane,55,143626,Lush Life,5/6/2022,0.617,0.453,-10.701,0.0698,0.809,2.25E-05,0.104,0.369,83.984,4,Calm
6QpZXzHcOgXK41Y3YCx203,Little Lies,ODIE,64,220007,Analogue,4/6/2018,0.342,0.294,-15.989,0.0426,0.592,0.674,0.0944,0.132,84.014,4,Calm
129mBjUSbfKo0BdK13aJjY,Dim My Light (feat. 6LACK),Scribz Riley,41,159773,Wish Me Luck,11/20/2020,0.459,0.378,-14.472,0.446,0.568,0.000218,0.076,0.333,82.555,4,Calm
41cpvQ2GyGb2BRdIRSsTqK,Moon River,Frank Ocean,67,188323,Moon River,2/14/2018,0.24,0.116,-13.216,0.0329,0.877,0.00092,0.1,0.0937,77.349,3,Calm
4DAXBHxAldktS4rsESPI2F,Breathe,Romeo,38,165969,Breathe,9/18/2020,0.734,0.422,-7.241,0.0663,0.564,0.495,0.221,0.302,107.024,4,Calm
1VAKnb1btGrQXcVZVSRkPe,Good & Plenty,Alex Isley,60,204705,Good & Plenty,7/17/2020,0.658,0.619,-7.316,0.0772,0.788,0.0667,0.0951,0.354,136.077,4,Calm
1MhWKWhQ5aUvzQ78BYDFCw,Hubris - Hobie Remix,Tim Lyre,36,210000,Worry < (Deluxe),9/2/2022,0.797,0.628,-10.679,0.218,0.655,5.02E-05,0.223,0.386,83.005,4,Calm
02oUEbDQXcVITlLQKMPN1F,Ghostin',Wesley Joseph,62,197675,Ghostin',7/8/2020,0.856,0.518,-10.217,0.192,0.346,0.452,0.221,0.161,117.018,4,Calm
2GqpzXMZyoDNRzZFzhorf8,Haze,breathe.,44,227211,Breathe.,10/30/2020,0.313,0.424,-10.237,0.114,0.289,0.192,0.353,0.16,72.799,4,Calm
4kjJgdn53JuTLHvcedNAcl,Dreams,Phoelix,40,197677,Dreams,2/14/2019,0.523,0.421,-12.529,0.133,0.609,0.000859,0.341,0.356,77.393,4,Calm
7it3e5OF7f5bQEOdkrePqO,Nothing New Under The Sun,Frankie Stew and Harvey Gunn,41,234101,Nothing New Under The Sun,10/28/2022,0.481,0.583,-7.859,0.283,0.181,5.24E-05,0.401,0.432,148.799,4,Calm
51rPRW8NjxZoWPPjnRGzHw,Tadow,Masego,74,301893,Lady Lady,9/7/2018,0.704,0.487,-6.407,0.0604,0.669,8.64E-05,0.111,0.313,121.726,4,Calm
5j6OzP6HqALwKqx5uYu1dS,11am,Melo-Zed,41,118000,Eleven,5/25/2018,0.377,0.267,-14.636,0.0359,0.928,0.0338,0.541,0.348,85.663,5,Calm
1E8ZZzvgrMwm8qUi5IjOHt,Homerton,Loyle Carner,56,169995,hugo,10/21/2022,0.544,0.643,-8.704,0.136,0.272,0.00117,0.272,0.426,91.615,4,Calm
12QGmnEmcpgFajECmRfg6u,Halfaouine,Anouar Brahem,49,126853,Le Voyage De Sahar,2/24/2006,0.486,0.078,-23.24,0.0545,0.992,0.929,0.121,0.199,77.076,4,Calm
6SEolIp22t0DzeBfCBo3hr,Vibin' Out,FKJ,64,311837,French Kiwi Juice,3/2/2017,0.41,0.169,-11.422,0.0485,0.847,0.00327,0.117,0.208,89.494,4,Calm
3bDfCIPAtvJdMGnHV8QV8H,Feel Me,Aeris Roves,47,186960,Moon By Island Gardens,11/2/2018,0.673,0.392,-8.864,0.396,0.821,0,0.11,0.482,88.913,4,Calm
16iNVfWKKZPDjctIcd0KMn,12:34 AM,Billy Lemos,63,127000,12:34 AM,6/27/2017,0.711,0.473,-11.971,0.116,0.656,0.0666,0.119,0.32,90.001,4,Calm
5sBsK1SvCj1IZOi4xQOaNO,Patience (feat. Jorja Smith),Wesley Joseph,46,297146,ULTRAMARINE,6/18/2021,0.636,0.502,-10.79,0.0935,0.422,0.000476,0.0927,0.0802,115.976,3,Calm
5FChOu6NfR5w7YLgDmXXnC,Eternal Sunshine,Lou Val,59,241791,Eternal Sunshine,5/7/2021,0.236,0.582,-7.592,0.0348,0.0584,0.00277,0.34,0.265,67.131,4,Calm
1NPIaOo7Ahopf4LuVyEb3o,Roze (Euston Station),Fred again..,43,216000,Actual Life 2 Piano EP (February 2 - October 15 2021),4/27/2022,0.615,0.319,-16.197,0.0373,0.792,0.445,0.109,0.313,122.04,4,Calm
5GbVzc6Ex5LYlLJqzRQhuy,Mystery of Love,Sufjan Stevens,71,248960,Mystery of Love,12/1/2017,0.365,0.273,-16.526,0.038,0.94,0.431,0.109,0.238,132.285,5,Calm
0aSPcMOs0ahKPGxsqMqbh2,Midnight Mischief (Tom Misch Remix),Jordan Rakei,57,266086,Midnight Mischief (Tom Misch Remix),9/19/2016,0.506,0.404,-7.441,0.0355,0.492,0.0268,0.115,0.0394,92.083,4,Calm
15AMQTeL72bOtvzPKJfoja,Le Bien Et Le Mal,Souad Massi,42,175640,Deb,1/1/2003,0.621,0.264,-12.951,0.0381,0.922,0.00319,0.0993,0.472,144.273,4,Calm
5tt7O3V5vwf8ltkr1Wgxrf,Serenade of Water,Men I Trust,58,185660,Untourable Album,8/25/2021,0.647,0.414,-10.816,0.066,0.848,0.903,0.112,0.711,79.503,4,Calm
0nqKh7q35gKJSXv7VuqtH7,Nada,Clarissa Bitar,39,136759,Hassan Sabi,8/27/2021,0.563,0.216,-16.922,0.0572,0.939,0.869,0.109,0.531,129.426,5,Calm
5Wn1IQmvetMRMoNpHckzu0,I Don't Swear,Joe Hertz,49,174960,Current Blues,7/17/2020,0.751,0.568,-6.904,0.0871,0.51,0.00283,0.0901,0.467,94.978,4,Calm
31dDOrrSbki0NjEaqYkys8,One More Smile - Live at Electric Lady,Yebba,44,230890,Live at Electric Lady,1/27/2022,0.276,0.258,-10.774,0.0351,0.915,0.0128,0.0944,0.0759,75.808,4,Calm
47s5hKfwGXliAAB8wKMiNo,When I'm in Your Arms,Cleo Sol,61,335310,Rose in the Dark,3/27/2020,0.596,0.462,-10.605,0.0589,0.476,0.0581,0.112,0.655,173.866,4,Calm
6MzPpRVcbwoArNxY7iHPR8,"Only Look Outside, When It Rains",Sierra Kidd,37,156595,No Such Thing As A Sky,7/22/2022,0.64,0.326,-10.48,0.0326,0.859,8.37E-05,0.109,0.423,141.095,4,Calm
7iEyFSNEfkXLzjQJ6OUXN6,Different Masks For Different Days,FKJ,42,264986,V I N C E N T,6/10/2022,0.423,0.441,-10.163,0.0375,0.913,0.931,0.152,0.129,170.843,3,Calm
2ZbthnkJONdgLLFyjwLeoo,Evergray,Jiwoo,43,245280,Evergray,8/12/2022,0.753,0.324,-13.243,0.0328,0.424,0.00042,0.179,0.336,108.037,4,Calm
2uHjk6Eska0jA0dsMY7vBr,Qolshatyr,Rusha,48,193000,Qolshatyr,12/9/2022,0.755,0.531,-10.183,0.0601,0.714,0.000256,0.11,0.594,154.047,4,Calm
3Kv5XsI0uuQLNYOBAId3wE,Waterfalls,JOY.,47,199439,Waterfalls,4/8/2020,0.536,0.429,-11.139,0.0319,0.402,0.0498,0.0935,0.246,145.555,4,Calm
2ax9yh9o3eJWbJZbF8tDvj,Valentina,Dreamer Isioma,65,128639,Valentina,10/16/2019,0.717,0.372,-12.878,0.0278,0.374,0.296,0.117,0.735,90.323,4,Calm
6AIMiXP9fD6e9JTc1hbcvy,Lost,narou,56,240066,Lost,4/9/2021,0.696,0.48,-8.178,0.0512,0.0991,0.00061,0.109,0.249,115.021,4,Calm
1HPYnKkSjOkkC8tm9S97rb,Serial,Tora-i,39,227535,Serial,6/3/2021,0.367,0.25,-11.738,0.0707,0.722,0.000389,0.0973,0.257,81.893,4,Calm
4fVDiVuYquW9hBTtyk3g6v,Tamagotchi (intermission),Lolo Zouaï,37,157040,PLAYGIRL,10/14/2022,0.261,0.564,-8.172,0.229,0.235,0.000278,0.0538,0.424,72.909,4,Calm
133HWpDpSI7XZiNLkErhdJ,Vinegar Hill,Elijah Fox,45,72722,Vinegar Hill,1/20/2023,0.429,0.0936,-26.222,0.0486,0.989,0.897,0.106,0.183,79.362,3,Calm
46oB4z00bx2WDbUgBl33nf,Count Me Out,Chiiild,42,207906,Synthetic Soul,2/28/2020,0.452,0.59,-8.101,0.0627,0.155,0.0767,0.211,0.318,174.047,3,Calm
5wjdouk5wQxXkmTeyOC12M,"Lost - Recorded at Metropolis Studios, London",Jorja Smith,47,234080,Spotify Singles,12/13/2017,0.643,0.132,-11.266,0.0931,0.909,0,0.101,0.132,114.251,4,Calm
5eGnL6MWBeRkilfxdGvTbK,Dream Factory,Frankie Stew and Harvey Gunn,51,267112,Breathing Exercises,2/28/2020,0.813,0.632,-6,0.367,0.784,0.00159,0.095,0.545,160.011,4,Calm
2oRxheu9K3DWQGizDgScOL,Innocent,Jakey,46,140419,Innocent,2/18/2022,0.651,0.484,-9.493,0.145,0.309,0.00029,0.325,0.777,77.439,4,Calm
0qLymjAHy3oKqTlSbbgHHo,Pap Test - A COLORS SHOW,Saya Gray,37,208309,Pap Test - A COLORS SHOW,4/28/2022,0.339,0.195,-13.382,0.0589,0.956,0.000138,0.375,0.271,68.104,3,Calm
0rpNRKBdPPbgdXVfaQy0Xg,LOST - flame edit,flame,42,199366,LOST (flame edit),8/10/2022,0.716,0.35,-16.403,0.0578,0.866,0.000323,0.107,0.365,90.988,4,Calm
2dcKLgm3TCKtUF3Z4vUBQf,Words That We Said,C. James,58,155625,Words That We Said,11/27/2020,0.766,0.393,-8.508,0.0323,0.619,0.0087,0.105,0.494,128.02,4,Calm
