id,name,artist,popularity,duration_ms,album,release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,74,191466,Shawn Mendes (Deluxe),6/19/2019,0.691,0.823,-4.197,0.0623,0.487,0,0.134,0.87,123.935,4,energetic
7dOeiXeTSfA1ixaYmQcWu7,Rich Love (with Seeb),OneRepublic,66,201256,Rich Love,7/14/2017,0.401,0.872,-3.641,0.314,0.167,0,0.362,0.472,104.592,4,energetic
1yvMUkIOTeUNtNWlWRgANS,Unstoppable,Sia,83,217746,This Is Acting (Deluxe Version),10/21/2016,0.468,0.779,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,4,energetic
6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),Clean Bandit,71,222653,Solo (feat. Demi Lovato),5/17/2018,0.737,0.636,-4.546,0.0437,0.0441,6.66E-05,0.35,0.565,105.005,4,energetic
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,86,230746,=,10/29/2021,0.807,0.893,-3.745,0.0347,0.0451,2.79E-05,0.366,0.537,126.011,4,energetic
06VsoIC668pU516T6qrgkJ,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,64,165906,Snacks,7/12/2019,0.763,0.923,-3.108,0.191,0.103,0,0.105,0.934,121.074,4,energetic
4LiJE6pqgsTX3FtukW6bNh,Release Me,Agnes,66,256213,Dance Love Pop (The Love Love Love Edition),4/1/2009,0.621,0.923,-3.124,0.0321,0.00645,7.28E-05,0.108,0.716,127.973,4,energetic
6aJVSu9oPmRIgw8xPT66wV,Euphoria,Loreen,56,212640,Heal (2013 Edition),5/31/2013,0.475,0.667,-5.477,0.0358,0.1,0.000105,0.0513,0.0995,132.126,4,energetic
5xzCzOAOfRi4DOttSzvznR,Lullaby,Sigala,59,204022,Lullaby,2/23/2018,0.725,0.834,-3.913,0.037,0.0784,1.27E-05,0.0834,0.859,120.026,4,energetic
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,83,199693,Animal (Expanded Edition),1/1/2010,0.755,0.837,-2.718,0.142,0.0991,0,0.289,0.714,120.028,4,energetic
6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,80,261153,÷ (Deluxe),3/3/2017,0.461,0.834,-4.868,0.0989,0.0232,1.14E-05,0.14,0.471,135.007,4,energetic
1TEjSXPdAakDotj2Wji3PU,Hot N Cold,Katy Perry,74,220226,One Of The Boys,6/17/2008,0.706,0.841,-3.956,0.0418,7.95E-05,0,0.0688,0.861,132.032,4,energetic
4NSW0Km5ZG60L8FthUebPJ,What I Like About You (feat. Theresa Rex),Jonas Blue,64,220396,What I Like About You (feat. Theresa Rex),3/22/2019,0.46,0.8,-3.584,0.05,0.289,6.16E-06,0.121,0.553,102.46,4,energetic
557un1HgwYMuqfWGSTmnxw,Single Ladies (Put a Ring on It),Beyoncé,69,192586,I AM...SASHA FIERCE - Platinum Edition,2008,0.426,0.584,-5.293,0.296,0.0383,0,0.192,0.272,193.438,4,energetic
2UbVnbE5FH6008mAm6Mmgw,Run,OneRepublic,75,169010,Run,5/5/2021,0.682,0.72,-8.173,0.0381,0.326,0,0.148,0.673,117.003,4,energetic
4cH7XOPBjVUD5Mwo9F2TVz,Love Myself,Hailee Steinfeld,59,218773,HAIZ,11/13/2015,0.617,0.759,-6.785,0.0677,0.0026,0,0.419,0.324,122.925,4,energetic
583xVl0Sbj93uU4ceixgU8,I'm Outta Love - Radio Edit,Anastacia,65,245400,Pieces Of A Dream,1999,0.761,0.716,-5.8,0.056,0.396,0,0.0771,0.649,119.41,4,energetic
4XPWKmy05Rcff6TLHNoNF8,Ghost,Ella Henderson,65,213213,Chapter One (Deluxe Version),10/13/2014,0.68,0.84,-3.823,0.0414,0.0457,8.66E-06,0.143,0.468,104.975,4,energetic
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,82,201240,Evolve,6/23/2017,0.672,0.655,-5.021,0.0311,0.0362,0,0.117,0.556,134.945,4,energetic
3WRXW64cLmy1WSHEs9zgUZ,TAKUTÁ,Shay Lia,51,158525,TAKUTÁ,3/28/2023,0.79,0.888,-4.643,0.0476,0.00216,0.664,0.101,0.485,127.977,4,energetic
6vXb4B2xZTNXPFJGaOMO5q,Millions - Jumbo Sounds Mix,Tierra Whack,52,158400,Millions (Jumbo Sounds Mix),3/31/2023,0.672,0.875,-5.219,0.0475,0.0217,0.000782,0.164,0.619,149.96,4,energetic
3Id1GGYvLSSM1E9KbgfHMW,AOT,dialE,45,115041,AOT,11/4/2022,0.881,0.703,-8.145,0.0718,0.0847,0.502,0.137,0.587,121.088,4,energetic
6RZXC8TU0PvdcDfPbtkV10,Father Figure,Bliss Samsa,39,169533,Father Figure,6/24/2022,0.759,0.475,-7.708,0.119,0.186,7.80E-05,0.0846,0.216,100.008,4,energetic
5cSfpxEu2PCA6PQaV8iRWi,Hard To Fall - Liam Mockridge Remix,Ancient Deep,37,279200,Soul Clap Records 11th Anniversary Remix Compilation (Remixes),2/3/2023,0.822,0.524,-10.992,0.0963,0.0158,0.627,0.137,0.421,121.996,4,energetic
7MJc1Z7tTRVCCw63JhWyAv,Float - Coco & Breezy Remix,Janelle Monáe,49,148884,Float (Coco & Breezy Remix),4/14/2023,0.702,0.79,-4.716,0.294,0.147,0.000806,0.0806,0.638,121.188,4,energetic
0SmyaVrzL7j3R9k3pkJgUh,Dummy – Chris Lake Remix,Portugal. The Man,56,173001,Dummy – Chris Lake Remix,3/31/2023,0.789,0.867,-6.925,0.0539,0.000608,0.691,0.0733,0.699,127.016,4,energetic
5tQY4C3Q5llfPmejBhutCL,phases (feat. Kojey Radical) - P-rallel Remix,SOLOMON,34,188066,phases (feat. Kojey Radical) [P-rallel Remix],4/21/2023,0.689,0.695,-8.998,0.0637,0.0999,0.833,0.577,0.168,127.016,4,energetic
6XYRcTy8R1Ps3YVfcnQKo1,Bulletproof - Radio Edit,CLiQ,30,166965,Bulletproof (Radio Edit),3/17/2023,0.857,0.714,-6.491,0.188,0.00997,0.000149,0.195,0.549,123.03,4,energetic
0MT6YCuenEN29coSMCWGQU,Unusual,KDYN,5,197095,What U Need,12/2/2022,0.805,0.701,-8.415,0.056,0.0811,0.868,0.179,0.602,118.018,4,energetic
2K6qq0V7jXSlhucLr8R74Z,Hawt,TIBASKO,59,157836,Hawt,11/18/2022,0.751,0.834,-7.018,0.0713,0.0749,0.000505,0.149,0.563,133.972,4,energetic
3EwIoIWAxxIy8wcD6qvelB,Waiting,Matt Jam Lamont,21,235000,Waiting,2/10/2023,0.829,0.701,-5.124,0.108,0.0677,6.99E-05,0.273,0.961,134.041,4,energetic
4Uz7te06snSlkmcIwwAvkw,Hungry (For Love),LF SYSTEM,60,129375,Hungry (For Love),10/7/2022,0.605,0.973,-3.214,0.0806,0.00063,0.0995,0.455,0.49,128.014,4,energetic
2G0pIL19syX70AXLc9ykPj,Deny It,Jasper Tygner,50,242250,Deny It,11/17/2022,0.765,0.738,-6.152,0.239,0.218,0.0263,0.311,0.161,129.991,4,energetic
6l9ajg8LKqxLYae1PUqhPJ,Too Big,Kosmo Kint,27,158606,Too Big,3/6/2023,0.758,0.555,-9.433,0.0783,0.325,0.0026,0.381,0.26,112.066,4,energetic
5o3sxlnEcM5M9lnav6DAiZ,Changes,Harvey Sutherland,26,212949,Changes,2/14/2023,0.768,0.612,-12.064,0.266,0.0538,0.123,0.0924,0.641,132.056,4,energetic
7EhyQaYpbpUlI9CkTqCN07,THE HOOD,SwuM,38,115384,THE HOOD,12/30/2022,0.792,0.856,-6.577,0.176,0.0435,3.67E-05,0.0887,0.48,129.975,4,energetic
6IAlsmmCZ0AonpJUioEFJH,Breaking Up,Wallace,31,338987,Breaking Up,3/30/2023,0.795,0.973,-7.188,0.0681,0.00504,0.871,0.0283,0.484,124.01,4,energetic
3Yx1bEoML1ZqmvlRJJyS9O,Big World (feat. KIRBY),Ni'jah,49,160653,Swarm,3/17/2023,0.828,0.718,-7.652,0.215,0.515,0.0822,0.109,0.559,118.025,4,energetic
7zKxtnySNLcwsvo7MgEXhn,Takes Me to You - Seb Wildblood Remix,Boxed In,23,302000,Takes Me to You (Seb Wildblood Remix),2/10/2023,0.709,0.759,-4.866,0.0411,0.000443,0.794,0.0475,0.591,130.012,4,energetic
6pK9hM5pXGSDifL7oKzyRe,Done Talkin' (Toddla T Steeze Factory Remix),Toddla T,15,197250,"Steeze Factory, Vol. 1 - Remixes",12/9/2022,0.853,0.633,-5.626,0.0534,0.0123,0.00666,0.0239,0.724,128.026,4,energetic
5nNlZr313BQHVEWjA1cJmy,Lakitu,Oppidan,29,239500,Lakitu,11/18/2022,0.908,0.793,-4.338,0.279,0.0846,0.578,0.0891,0.439,129.995,4,energetic
6oeXbbUxfp6HazPAAANSKp,Sunset Ride,Shuko,16,156539,Sunset Ride,9/9/2022,0.752,0.644,-9.423,0.415,0.123,2.71E-05,0.291,0.682,109.012,4,energetic
2B67hW6XshoWOIpHjDeVVI,São Paulo,Tropkillaz,31,164457,São Paulo,1/25/2023,0.786,0.739,-8.073,0.0522,0.0889,0.624,0.248,0.473,112.932,4,energetic
1nga9f11uUQS6mSz427Jrz,Rhythm,Bodysync,37,152493,Rhythm,2/17/2023,0.679,0.948,-5.387,0.0997,0.0145,0.0618,0.0982,0.807,129.936,4,energetic
0KynSPlg3g8OdZq6irgMH2,Nobody Khan (Ain't Nobody),Austin Millz,54,181052,Nobody Khan (Ain't Nobody),1/27/2023,0.953,0.905,-6.519,0.0906,0.407,0.506,0.135,0.523,113.988,4,energetic
5mNZCZkOaWiSFgp4AR4mYs,Angel,Magic Flowers,38,166678,Angel,2/3/2023,0.874,0.484,-8.016,0.213,0.166,0.114,0.151,0.432,120.947,4,energetic
11TSZcCco9oHmpTv3TRS9M,For What It's Worth,Tayla Parx,27,151239,For What It's Worth,11/18/2022,0.857,0.743,-8.085,0.122,0.033,5.18E-05,0.113,0.539,120.915,4,energetic
1poa3266sVq4mnVbgocKda,Down With Me,lau.ra,43,192000,Down With Me,2/17/2023,0.84,0.874,-7.112,0.0843,0.058,0.000109,0.134,0.263,130.022,4,energetic
5GHJVPrAErTk5Diuu7oVBt,Don't Fight It,happytree,24,94275,Don't Fight It,7/1/2022,0.827,0.54,-10.681,0.267,0.334,4.11E-05,0.162,0.944,135.119,4,energetic
7dYCexMyeIX4gikhil1mV6,Earn It,Surya Sen,18,149976,Earn It,2/16/2022,0.819,0.647,-6.577,0.0709,0.0178,5.05E-06,0.29,0.729,130.011,4,energetic
0HLwNoF5RjPlm2YkoDvrAQ,You Make My Days Better - Bondax Remix,Pablo Nouvelle,34,276649,You Make My Days Better (Bondax Remix),12/9/2022,0.819,0.821,-5.342,0.0396,0.000845,0.825,0.0782,0.763,125.004,4,energetic
776grW44oGnbUTBhxpF1jy,Closer,Sebb Junior,11,195750,Feel So Fine EP,12/2/2022,0.911,0.736,-6.836,0.153,0.00341,0.704,0.0711,0.674,125.006,4,energetic
4W1VDzvrBBG0lZvC221Qh5,Fever Dreamer (feat. Charlotte Day Wilson & Channel Tres),SG Lewis,51,310340,Fever Dreamer (feat. Charlotte Day Wilson & Channel Tres),1/10/2023,0.751,0.691,-6.738,0.103,0.102,0.463,0.097,0.531,127.014,4,energetic
6pCmup4ZtZH6DrBf2PnVhs,Special Edition,Simen Sez,33,304483,Special Edition,9/16/2022,0.758,0.818,-5.678,0.155,0.00112,0.0492,0.183,0.615,123.039,4,energetic
62KALcwchTq4TS3cngcB7U,Wind Up Hero (Never Dull Remix),Skofee,29,188951,Wind Up Hero (Never Dull Remix),10/21/2022,0.768,0.776,-7.615,0.0549,0.0205,0.0206,0.147,0.797,123.975,4,energetic
7qwANeGQWPg1I2oYsYmGja,Mercury (Hutcher Remix),Max Glyde,15,218012,Mercury (Hutcher Remix),12/16/2022,0.859,0.744,-6.169,0.13,0.0241,4.96E-05,0.0292,0.73,128.04,4,energetic
63la1G25v3hyba5kXVnecN,Lets Work,Jarv Dee,17,200753,Lets Work,11/4/2022,0.92,0.828,-6.564,0.153,0.0706,4.68E-05,0.0638,0.673,114.985,4,energetic
3oGy260x9Rpc80VErMf6u3,Turning - Radio Edit,Footshooter,17,171940,Afterglow FM,11/18/2022,0.265,0.756,-6.147,0.0431,0.0766,0.912,0.0713,0.362,166.455,5,energetic
0KgDKuaHnbZOzz8adnnfxd,Sway (feat. Dope Earth Alien),HoneyLuv,56,167619,Sway (feat. Dope Earth Alien),12/9/2022,0.836,0.878,-8.714,0.0472,0.00342,0.26,0.0775,0.626,126.014,4,energetic
1lx452Y4CLMvIois88vwBr,6am,Channel Tres,56,221748,6am,11/9/2022,0.873,0.685,-6.52,0.0609,0.0176,0.00172,0.0483,0.918,124.025,4,energetic
0JH0HwpTp0U0XCFWlNVTEF,IT WON’T DO,Mild Minds,41,250649,IT WON’T DO,9/21/2022,0.699,0.786,-6.318,0.0369,0.169,0.00786,0.244,0.29,125.04,4,energetic
6p0zlqr8vVPUXfrAj2g62G,Howl,Elderbrook,23,257430,Beautiful Morning (TIBASKO Remix),12/16/2022,0.634,0.659,-7.143,0.0263,0.373,0.00325,0.161,0.38,126.977,4,energetic
4s3xXkjGYSwI01zTp5f1by,Don't Let Go,Supershy,56,269799,Don't Let Go,11/24/2022,0.815,0.748,-8.74,0.0438,0.00102,0.936,0.0945,0.612,121.002,4,energetic
6GJVvN7zZdtB5Ymz2Ylnqw,Lights Come On,Slow Motion,30,202500,Lights Come On,7/29/2022,0.837,0.76,-7.212,0.0743,0.0577,0.135,0.0901,0.395,128.008,4,energetic
1vcn1B5GCrVAGxZ01xCaIB,I See You - Junior Simba Remix,lau.ra,26,164554,I See You (Junior Simba Remix),12/9/2022,0.721,0.87,-7.314,0.0602,0.0195,0.00532,0.35,0.635,130.022,4,energetic
6bhqnnTOHVIGsQL47S3w4N,ATK,Bonobo,31,245208,Defender,10/19/2022,0.705,0.882,-8.886,0.0626,0.0048,0.851,0.0511,0.583,127.983,4,energetic
39JofJHEtg8I4fSyo7Imft,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose,82,226626,B.O.T.A. (Baddest Of Them All),8/12/2022,0.736,0.906,-7.589,0.048,0.164,0.585,0.106,0.698,137.001,4,energetic
1iV2awZB7fKegkMmgbhHaV,SUEÑO,MATVEÏ,26,146660,SUEÑO,10/5/2022,0.837,0.881,-5.106,0.0563,0.0465,0.21,0.602,0.205,125.065,4,energetic
1nuk4SN4aGkCHNcsMWcI8m,A Gentleman In Paris,JADED,27,216459,Work / A Gentleman In Paris,11/18/2022,0.598,0.961,-6.055,0.0512,0.00636,0.841,0.394,0.178,128.014,4,energetic
0hKa1iXJRQMcpMELUojgTI,Zorro,JADED,57,216981,Zorro,9/2/2022,0.69,0.881,-5.924,0.0463,0.00196,0.811,0.218,0.662,125.019,4,energetic
4wYWYoGPHDaG4k8g70SnuR,Ready,Bad Colours,12,138282,Always With U,11/11/2022,0.882,0.737,-10.182,0.213,0.00916,7.95E-05,0.0967,0.637,118.012,4,energetic
2NZg38IMIBQh1aP5dvAk5d,Dance Machine,Brasstracks,25,170818,Dance Machine,10/19/2022,0.673,0.696,-8.047,0.411,0.225,0,0.599,0.481,119.731,4,energetic
7DRDufzLV8vbLRPdkJIqWq,All Eyes On Me,VALORANT,57,160500,All Eyes On Me,11/8/2022,0.732,0.777,-5.253,0.111,0.00202,0.667,0.268,0.536,160.061,4,energetic
6wWCtq74zDnHwSclgA39ND,show you how i feel,warner case,14,217920,"dance music for dancing, vol. 3",11/4/2022,0.723,0.794,-9.136,0.0522,0.288,0.793,0.106,0.386,125.039,4,energetic
137F69wHTarTcbumEz1ztc,I Wish It Was Me - Louke Man Remix,Obongjayar,40,260410,I Wish It Was Me (Louke Man Remix),8/25/2022,0.694,0.581,-14.265,0.0479,0.0946,0.336,0.151,0.237,134.011,4,energetic
4bwSiql3RcbvDaq2vUeOU0,Nether Portal,boys be kko,26,378670,Monnaka,9/9/2022,0.718,0.846,-9.661,0.0422,0.08,0.833,0.115,0.125,127.993,4,energetic
6vOXXLWbCQGLrVdnHYHWce,Hollow,MAFRO,5,276367,Hollow,12/2/2022,0.656,0.784,-8.147,0.0336,0.0226,0.714,0.107,0.411,130.994,4,energetic
6j2AojKOLW867QDk2hEO5j,DREAMER,The Blaze,56,339013,DREAMER,11/9/2022,0.666,0.518,-11.449,0.115,0.51,0.0269,0.0924,0.218,122.97,4,energetic
4EOJcEEf9rLNdr2InmsTxu,Black Oak,Joe Hertz,20,232059,Black Oak,5/18/2022,0.678,0.589,-8.565,0.0324,0.00202,0.774,0.0791,0.22,122.032,4,energetic
4pwpNLiNAUEVpK8qnedwTB,Textures,Hagan,19,273866,Textures,10/7/2022,0.586,0.843,-6.805,0.0585,0.0142,0.884,0.116,0.386,123.995,4,energetic
6wKGITKmAaPk2FKwDTLhQx,Motor City Madness - Edit,Waajeed,4,203323,Motor City Madness,8/23/2022,0.808,0.93,-9.287,0.0717,0.0117,0.82,0.0481,0.911,125.01,4,energetic
1ddOicXy9m44Rt8sfva0bZ,Just Wanna,Mason Maynard,20,204044,Just Wanna,7/1/2022,0.784,0.777,-7.773,0.0723,0.000347,0.75,0.091,0.676,126.973,4,energetic
4xZM992nx39laRVwCVpbop,Downtown (feat. Annette Bowen & Nikki-O),Honey Dijon,17,235067,Show Me Some Love (feat. Sadie Walker),9/27/2022,0.824,0.632,-8.974,0.221,0.0168,0.0101,0.0873,0.531,126.023,4,energetic
5Sa5QDU9rOmR6KZv87wEgD,Coming Over,June Jissle,7,151034,Still Doing House Music,8/26/2022,0.727,0.805,-6.804,0.0713,0.000235,0.101,0.0881,0.562,115.964,4,energetic
5UzTcF6IsUVFSzNjLPWojm,Break It Bought It,Confidence Man,27,222866,TILT,4/1/2022,0.804,0.884,-9.024,0.0419,0.0046,0.0271,0.305,0.79,120.011,4,energetic
2TYjPIYOSoQ3Mu3ojzL0uD,Magic,Coco & Breezy,40,159187,Magic,10/14/2022,0.805,0.863,-8.107,0.0514,0.0096,0.79,0.641,0.497,120.021,4,energetic
40SBS57su9xLiE1WqkXOVr,Afraid To Feel,LF SYSTEM,81,177524,Afraid To Feel,5/2/2022,0.578,0.912,-3.929,0.114,0.0166,0.00362,0.273,0.68,127.87,4,energetic
00ncxi6KW6Ly1Ts0pOH8si,FOMO,Amber Mark,43,231987,Three Dimensions Deep,1/28/2022,0.758,0.703,-6.736,0.394,0.211,0,0.0715,0.565,110.063,4,energetic
6nb57vP4sMYeeU2mfzVgr6,Love Songs,Boston Bun,37,188307,Love Songs,9/30/2022,0.801,0.829,-8.695,0.0997,0.0342,0.0145,0.0975,0.658,130.02,4,energetic
0pWn3bA7mOP38Vmx1lQNco,Good Morning Gorgeous (Emmaculate Remix),Mary J. Blige,23,270033,Good Morning Gorgeous (Emmaculate Remix),8/12/2022,0.829,0.825,-5.392,0.158,0.00469,0.0307,0.142,0.689,124.011,4,energetic
0OaHp02KrOuQmThMfspIKK,RABONA,MATVEÏ,8,170184,TALES FOR NIGHTCLUBS II,7/20/2022,0.812,0.781,-5.189,0.124,0.00918,0.000199,0.0863,0.523,126.03,4,energetic
1PI8MfAVLS9VMvz54w20Lh,Ama Waltz (U Make Me High),Breaka,8,346481,Breaka 005,7/22/2022,0.803,0.873,-4.792,0.0813,0.0015,0.834,0.259,0.509,117.002,3,energetic
5EaL52RxTRkEkNIxMN50tc,The Way You Say,Carlita,29,241654,The Way You Say,7/8/2022,0.724,0.616,-8.001,0.045,0.000226,0.715,0.0931,0.491,127.014,4,energetic
4OSS2eDxVmkG13O7MXPxul,Feel About You - Edit,Melle Brown,42,216480,Feel About You,6/9/2022,0.746,0.775,-4.018,0.0857,0.0241,0.0796,0.152,0.689,122.02,4,energetic
1Wu9EjGPifgj9Mzm1P8C03,Big Bad Mood (feat. Miraa May),Jordan Stephens,50,229090,Let Me Die Inside You,2/11/2022,0.834,0.728,-8.096,0.0641,0.00211,0.000729,0.24,0.54,120.995,4,energetic
7dSQHfnJSK0SzmPpiuNrlC,What's Next,Austin Millz,43,159107,What's Next,5/5/2022,0.848,0.744,-4.316,0.3,0.0846,0,0.142,0.957,112.037,4,energetic
1PIIZlcQIHW6vbxMojGATs,Two Takes It (feat. Carmen Castro),Mr. Oizo,5,141986,Two Takes It,2/9/2009,0.781,0.813,-4.735,0.122,0.0265,1.79E-05,0.283,0.612,115.012,4,energetic
4p98R0tJcOUwyfB2uQRsJE,I'm On It,Baccus,10,304460,Got To Do,7/1/2022,0.796,0.968,-8.301,0.0637,0.112,0.676,0.0729,0.939,130.009,4,energetic
2SlZsV3sXc69uhUNBQNgkD,Just Can't Get Enough,Channel Tres,0,303124,Just Can't Get Enough,7/21/2022,0.757,0.874,-5.697,0.0597,0.0293,5.98E-05,0.741,0.578,120.995,4,energetic
6aBCiLVV7I8QjxQOLdtYT6,Something Got Between Us - Harvey Sutherland Remix,The Jungle Giants,22,298333,Something Got Between Us (Harvey Sutherland Remix),6/24/2022,0.716,0.837,-5.595,0.0992,0.0131,0.875,0.38,0.735,131.005,4,energetic
7cMAJ0HETLaFeZpUywLrUt,My Fear,Wittyboy,25,218769,My Fear,6/10/2022,0.696,0.94,-5.87,0.0599,0.0227,0.384,0.0879,0.244,130.013,4,energetic
7IasAOphluLSAmgMtg9jYA,Slow Down - James Cole Remix,Maverick Sabre,51,417999,Slow Down (James Cole Remix),6/17/2022,0.802,0.651,-9.438,0.0578,0.0374,0.66,0.1,0.332,126.004,4,energetic
1z7OTBNuWwZrxWVjeKRU9V,Kings for a Minute,Digital Afrika,29,346524,Heart of Drums,4/22/2022,0.779,0.907,-9.261,0.0542,0.00606,0.764,0.105,0.881,124.011,4,energetic
2WlsJY9K4b51l7aMIeaSA9,Vibe,Atilla Ural,11,212350,Vibe,4/15/2022,0.778,0.742,-8.381,0.109,0.00603,0.0441,0.0489,0.489,119.998,4,energetic
5RsQSWL2T4NDSrpNrHc9vq,Goodnight,Bodysync,0,201493,Radio Active,4/15/2022,0.628,0.806,-8.748,0.0469,0.0181,0.9,0.633,0.42,125.964,4,energetic
0bHyslF1DSnm9eyYQOQUtE,On The Move,Arno Faraji,42,194547,On the Move,3/24/2022,0.837,0.748,-5.231,0.108,0.152,5.95E-06,0.0622,0.862,115.004,4,energetic
2F4D0GabM8Zijk7MU150ZI,Stuck - Mixed,Peven Everett,17,127996,DJ-Kicks (Kamaal Williams) [DJ Mix],11/8/2019,0.842,0.894,-9.601,0.055,0.179,0.0482,0.12,0.89,127.511,4,energetic
16Y3IuWraX46DMtrATcIaY,"Rollout (feat. Jay Prince, Scrufizzer & Close Counters)",Young Franco,43,184952,Rollout,3/17/2022,0.746,0.596,-9.804,0.196,0.189,2.96E-06,0.234,0.62,119.989,4,energetic
2w7c0l6JzqeCqxoEXrSRp2,WE CAME TO MOVE,The Pocket Queen,14,224546,"Groove Theory, Vol. 1",7/16/2021,0.79,0.852,-4.984,0.244,0.0227,3.27E-06,0.0699,0.812,114.993,4,energetic
0Fl4eWzVaMUOdXcOrj6F1q,VIRGO'S GROOVE,Beyoncé,70,368758,RENAISSANCE,7/29/2022,0.683,0.85,-5.042,0.0699,0.0781,1.09E-06,0.741,0.598,107.988,4,energetic
1AMjlgMPiepOmSXtVPlqtx,Do Me Wrong,Roska,5,223697,Do Me Wrong,6/22/2022,0.823,0.637,-3.934,0.0997,0.00574,0.000282,0.0672,0.711,129.976,4,energetic
5nx3ZrUDWGjPBIIUNlVbcw,All I Want - Edit,Dam Swindle,10,236402,Keep On Swindling Pt. 1,6/10/2022,0.738,0.839,-7.617,0.0365,0.0328,0.786,0.238,0.867,123.989,4,energetic
1L5eVkQE10XK5jCwmxhIVg,Everyday Struggle,Dera Meelan,47,152074,Everyday Struggle,6/24/2022,0.839,0.911,-5.335,0.104,0.152,7.07E-05,0.376,0.86,127.477,4,energetic
2i6VaacrVkJR4hU0oSbXHc,Confidence.,Hyphen,36,128571,Confidence.,5/13/2022,0.475,0.894,-3.299,0.243,0.000895,1.58E-06,0.486,0.753,112.456,4,energetic
4ZNhYJ1LLd4m6ZZ6aZ2eFn,Unusual,KDYN,16,197095,Unusual,7/8/2022,0.804,0.658,-8.474,0.0537,0.13,0.839,0.127,0.517,118.045,4,energetic
3rQiCMMnKtyqvxMP9IuEXD,shake our bones,Jean Tonique,0,191311,shake our bones,7/8/2022,0.859,0.604,-10.742,0.195,0.162,0.0163,0.182,0.765,121.973,4,energetic
411RWOOUp6WUqoJ0lof45R,Blow Your Whistle '21,DJ Duke,13,191612,Blow Your Whistle '21,6/11/2021,0.697,0.967,-4.8,0.048,0.00103,0.398,0.0916,0.899,123.992,4,energetic
7qgAaH3I9JYWXkyDMCma08,Faded,Vindata,29,277500,Faded,5/13/2022,0.776,0.87,-6.989,0.0633,0.00143,0.0723,0.0945,0.232,119.976,4,energetic
2lsrjp3iCPhboCTjRdU86s,I Knee'd,Osunlade,6,392550,I Knee'd U,3/11/2022,0.876,0.848,-10.03,0.0487,0.0165,0.937,0.0475,0.964,120.007,4,energetic
7gVBHLfhOacNfcSya2aHYB,My Life - Kyle Watson Remix,ZHU,29,343802,My Life (Kyle Watson Remix),6/29/2018,0.843,0.57,-9.29,0.0985,0.000433,0.789,0.139,0.396,123.018,4,energetic
3k0WeMv6SMh3IX9avsTaUT,No Dough,Fly Anakin,25,91171,Frank,3/11/2022,0.616,0.914,-7.224,0.201,0.15,0,0.637,0.598,94.349,4,energetic
5UtiLa6t9ImkGj9u0OyEiO,Ayekouma,Falle Nioke,25,238114,Ayekouma,9/29/2021,0.66,0.727,-9.287,0.0501,0.177,0.296,0.0982,0.282,125.012,4,energetic
32YlBIj8qDpyXgsLJ4MfwR,Got Me,Laura Mvula,40,206733,Pink Noise,7/2/2021,0.432,0.661,-5.959,0.0692,0.00717,0.0561,0.0871,0.466,184.119,3,energetic
0ZzVTrUIU7zqNJMFZoQryN,Cry (with Aluna),Louis The Child,0,169433,To Believe - EP,4/22/2022,0.916,0.766,-5.503,0.0542,0.0101,0.0648,0.128,0.686,119.996,4,energetic
20JBEfXcfOoqTtR6CgoDlM,These Things Will Come To Be,DJ Seinfeld,11,296360,Lost Island,5/25/2022,0.669,0.748,-9.124,0.0506,0.511,0.822,0.319,0.14,125.976,4,energetic
7cYbuvxygTguDCMuvoJO3w,Need Ya,HOLOW,26,154998,Need Ya,4/1/2022,0.79,0.685,-6.32,0.342,0.201,0.0305,0.325,0.575,128.09,4,energetic
4pi1G1x8tl9VfdD9bL3maT,Big Energy,Latto,69,172540,777,3/25/2022,0.937,0.793,-4.431,0.115,0.0453,0,0.341,0.794,106.022,4,energetic
5rSc4cCcJ2nk8CsAGrHpfn,Nighty Four Again,June Jissle,34,115247,Donut Soulection,12/23/2021,0.764,0.817,-6.942,0.0422,0.00795,0.284,0.0475,0.699,110.036,4,energetic
2uHJZpjdWrRGpqTEsbZudW,Suenos Bravos,Bodysync,17,210440,Radio Active,4/15/2022,0.764,0.654,-8.372,0.0385,0.205,0.386,0.148,0.579,120.036,4,energetic
0f9OfaLdUqShtEUo3MVnZa,Far from Broken,The Yard,3,225477,Far from Broken,2/25/2022,0.626,0.788,-4.899,0.0282,0.0557,0.892,0.294,0.686,130.019,4,energetic
3tonxLkyXJhTbY76oYuMqz,Waterslide,Relaye,16,200925,Waterslide,3/25/2022,0.73,0.662,-7.572,0.0454,0.0257,0.000611,0.0902,0.781,91.992,4,energetic
