id,name,artist,popularity,duration_ms,album,release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
6p8uRRGziFLcA3QDvWxEPM,Heaven,Dimitri Vegas & Like Mike,67,178294,Heaven,4/29/2022,0.716,0.853,-3.254,0.03,0.00812,0.000268,0.154,0.593,124.014,4,happy
6VcpaoEQRxc9wrAtYBqKwz,Payback (feat. Icona Pop),Cheat Codes,56,203411,Payback (feat. Icona Pop),3/4/2022,0.672,0.8,-4.919,0.0372,0.113,0.000302,0.132,0.8,118.013,4,happy
7qhFWlQpahKJT9LcL6qTH4,Disco Inferno,Syzz,61,131474,Disco Inferno,4/8/2022,0.764,0.84,-4.311,0.0596,0.00834,0.0777,0.0911,0.67,126.03,4,happy
4XP2xY8tUYed1cceuh24Q8,Bedroom Eyes (feat. Studio Killers),The Knocks,56,178420,Bedroom Eyes (feat. Studio Killers),6/25/2021,0.651,0.786,-3.725,0.0761,0.0035,6.99E-05,0.179,0.414,109.019,4,happy
21lbj2ezsvMg0XoeBL49bw,Everything’s Gonna Be Alright,Mark Knight,57,213387,Untold Business,6/25/2021,0.61,0.933,-3.599,0.075,0.0102,0,0.823,0.679,123.997,4,happy
1OU3OPHczBcfFU8cDzSzKT,The Best,Hook N Sling,57,158354,The Best,4/30/2021,0.813,0.848,-4.582,0.0534,0.0453,1.51E-05,0.0696,0.603,123.978,4,happy
5EO3XfmUHzdeGq3XCue8YP,Keep On Rising,Big Gigantic,52,207696,Keep On Rising,4/26/2022,0.618,0.76,-7.466,0.172,0.0111,1.27E-05,0.368,0.571,119.996,4,happy
132fXaozCi3EKmNgTnWmiW,O Retha,LP Giobbi,51,228407,O Retha,10/8/2021,0.703,0.968,-2.851,0.0619,0.0124,0.442,0.0461,0.499,123.988,4,happy
2WJVFqVQ3ivhAoAQWzEzeL,Starstruck,Years & Years,59,207755,Starstruck,4/8/2021,0.555,0.879,-2.484,0.0983,0.011,0,0.298,0.691,113.852,4,happy
0kCDVx0CUreSrv87CUt6fY,Can't Stay Away,Darin,52,180157,Can't Stay Away,5/3/2022,0.703,0.86,-4.049,0.0961,0.131,2.04E-06,0.102,0.749,118.763,4,happy
3pBv3LfvfPft2TqHleqKHo,Call On Me (feat. Georgia Ku),Sam Feldt,65,192000,Call On Me (feat. Georgia Ku),10/15/2021,0.662,0.794,-4.239,0.0533,0.171,0,0.0883,0.641,104.951,4,happy
326yOKaTPs91elL1KW794F,Life's Too Short,Two Friends,64,211010,Life's Too Short,12/3/2021,0.648,0.795,-5.67,0.0433,0.0275,0,0.113,0.364,100.032,4,happy
102rhgJ5PEFt62e0PumSF2,Shadow,Syn Cole,68,166572,Shadow,8/26/2022,0.786,0.718,-6.292,0.04,0.00519,0.000977,0.127,0.525,123.951,4,happy
7IhWJM8cN04zRQ2PNM91xc,Stay Mine,Timmy Trumpet,57,178010,Stay Mine,4/2/2021,0.756,0.892,-4.361,0.0399,0.0671,0.000139,0.0798,0.362,124.05,4,happy
4z2ZZU3skkejktx83PbKiR,You Make Me Feel,Solardo,59,203909,You Make Me Feel,5/27/2022,0.601,0.947,-6.398,0.0468,0.00322,0.000584,0.236,0.669,132.987,4,happy
2ntTfXxuIi3jlePOKSz26N,Risk It All,Ella Henderson,65,178064,Risk It All,8/20/2021,0.706,0.914,-5.668,0.0615,0.19,0,0.0886,0.299,124.03,4,happy
4peF3yGZAZfeOFDahi6Ig5,Take Me To The Sunshine (feat. BullySongs),Matoma,60,177560,Take Me To The Sunshine (feat. BullySongs),2/4/2022,0.686,0.814,-6.122,0.036,0.00896,0.000196,0.187,0.48,123.002,4,happy
3008zmJyaNEFbGEYNTg4mk,Do You Want It Right Now (Siedah Garrett vs. Eden Prince),Siedah Garrett,57,161471,Do You Want It Right Now (Siedah Garrett vs. Eden Prince),3/5/2021,0.307,0.961,-5.6,0.0588,0.0013,0.00474,0.514,0.463,122.263,4,happy
6aEtOtuVYBDfR07qJm8wB3,ME WITHOUT U,Kaleena Zanders,57,156312,ME WITHOUT U,8/26/2022,0.713,0.906,-2.299,0.14,0.0176,6.31E-05,0.168,0.733,124.033,4,happy
4lq3wubv9kXqwAOiO7jNON,Waste of Time,Kaivon,51,226875,Waste of Time,11/30/2022,0.62,0.806,-2.087,0.0506,0.00207,5.18E-06,0.197,0.364,128.028,4,happy
5Yg3kRGlB8UB6Sa8Fq4njc,What It Feels Like,Navos,58,146512,What It Feels Like,4/8/2022,0.631,0.841,-4.284,0.0434,0.0306,0.00049,0.157,0.366,124.998,4,happy
5WwnSIlom58yAxG4j2EVRK,When I'm Alone,GoldFish,47,200200,When I'm Alone,4/28/2023,0.615,0.572,-6.115,0.0362,0.0187,1.25E-05,0.707,0.354,126.138,4,happy
2z9iuAxKv4TTeCrPAxxKg9,Love Lost,Mac Miller,77,162875,"I Love Life, Thank You",7/22/2022,0.735,0.812,-4.417,0.151,0.528,0,0.186,0.584,109.829,4,happy
6UN73IYd0hZxLi8wFPMQij,Players,Coi Leray,92,139560,Players,11/30/2022,0.954,0.516,-5.817,0.16,0.03,7.54E-06,0.0504,0.624,105.001,4,happy
4qzEjmuz380jeiBJp31oDY,Chemical,Post Malone,77,184004,Chemical,4/14/2023,0.48,0.895,-4.872,0.0426,0.00183,0,0.111,0.356,169.945,4,happy
1XuushYZmiAuKpPYTj7p3v,Shut Me Up,Nicky Youre,73,141218,Shut Me Up,2/24/2023,0.623,0.641,-3.987,0.0462,0.0841,1.09E-06,0.06,0.735,185.888,4,happy
6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,79,160656,Better Days (NEIKED x Mae Muller x Polo G),9/24/2021,0.717,0.671,-5.077,0.0337,0.0018,2.54E-06,0.0921,0.699,110.054,4,happy
1tNJrcVe6gwLEiZCtprs1u,3 Nights,Dominic Fike,76,177666,"Don't Forget About Me, Demos",10/16/2018,0.815,0.518,-6.594,0.0897,0.223,0,0.104,0.877,151.891,4,happy
3UZDl7g2r84o1b5marUjfK,My Stupid Heart,Walk Off the Earth,74,160866,My Stupid Heart,1/27/2023,0.745,0.681,-7.91,0.0361,0.0696,0,0.164,0.613,115,4,happy
7fYRg3CEbk6rNCuzNzMT06,Potion (with Dua Lipa & Young Thug),Calvin Harris,73,214459,Potion (with Dua Lipa & Young Thug),5/27/2022,0.824,0.697,-4.869,0.0473,0.158,4.11E-05,0.077,0.757,99.988,4,happy
2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),Social House,75,164640,Magic In The Hamptons (feat. Lil Yachty),6/8/2018,0.769,0.479,-5.339,0.0385,0.66,0,0.0914,0.803,96.051,4,happy
4cacyP5c3PMlfnyjpg13xW,Betty (Get Money),Yung Gravy,75,146470,Betty (Get Money),6/10/2022,0.723,0.772,-6.784,0.0792,0.00524,1.15E-05,0.367,0.58,102.004,4,happy
0rc1HCVoReqzzXF9jssqZk,Special (feat. SZA),Lizzo,77,174748,Special (feat. SZA),2/9/2023,0.464,0.724,-5.019,0.0705,0.0188,0,0.679,0.303,82.526,4,happy
57Hk0AE5OhgXrPWZOhipHt,Ayo Girl (Fayahh Beat) [feat. Rema],Robinson,66,165215,Ayo Girl (Fayahh Beat) [feat. Rema],3/15/2022,0.647,0.766,-4.803,0.0389,0.00702,0,0.096,0.55,95.016,4,happy
1G9hDB1bmxz131N9svQ8pY,Satellite,Khalid,70,186514,Satellite,9/23/2022,0.741,0.73,-7.07,0.0349,0.0279,0.000264,0.0851,0.725,124.001,4,happy
7kOletJ0Q5H4MWe7cfeZXP,Alone (with Nicki Minaj),Kim Petras,80,185113,Alone,4/21/2023,0.681,0.513,-6.643,0.0388,0.069,0,0.125,0.167,136.985,4,happy
7AVyve7cFYTd51ha5i9kE2,Down Under (feat. Colin Hay),Luude,69,158774,Down Under (feat. Colin Hay),11/19/2021,0.308,0.861,-4.112,0.172,0.012,0.00103,0.277,0.0386,171.966,4,happy
3Z7CaxQkqbIs1rewKi6v4W,Hot In It,Tiësto,78,129817,Hot In It,6/30/2022,0.748,0.841,-5.08,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,happy
0cgy8EueqwMuYzOZrW5vPB,C'est La Vie (with bbno$ & Rich Brian),Yung Gravy,69,160161,C'est La Vie,9/23/2022,0.888,0.778,-3.671,0.0945,0.0566,0,0.0653,0.774,142.128,4,happy
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,84,198081,Justice,3/19/2021,0.677,0.696,-6.181,0.119,0.321,0,0.42,0.464,90.03,4,happy
10xV5l9nhLvFpR8mqzs0bL,Numb,Marshmello,83,155588,Numb,6/10/2022,0.912,0.774,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,4,happy
1JUtrCqYzJ80tcAzMbCvir,Lottery (feat. LU KALA),Latto,77,186761,Lottery (feat. LU KALA),2/17/2023,0.792,0.874,-2.966,0.0852,0.0158,0.000365,0.071,0.934,113.969,4,happy
14Bcv6siTBPw3TlP84dasC,Holiday,KSI,62,193733,All Over The Place (Platinum VIP Edition),7/15/2021,0.356,0.684,-7.347,0.0878,0.152,0,0.101,0.347,87.188,4,happy
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,76,210463,Put Your Records On,4/24/2020,0.399,0.491,-10.778,0.0538,0.0563,0.00089,0.11,0.151,91.066,4,happy
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),Doja Cat,80,208866,Kiss Me More (feat. SZA),4/9/2021,0.762,0.701,-3.541,0.0286,0.235,0.000158,0.123,0.742,110.968,4,happy
7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,Megan Thee Stallion,75,201334,Sweetest Pie,3/11/2022,0.814,0.628,-7.178,0.221,0.167,0,0.101,0.677,123.977,4,happy
6jg5SRvdGxvJ0DzNV0UqEK,Please Don't Go,Mike Posner,68,196813,31 Minutes to Takeoff,8/9/2010,0.699,0.882,-3.896,0.0311,0.00296,0.0544,0.13,0.657,120.016,4,happy
6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,Mae Stephens,88,142758,If We Ever Broke Up,2/10/2023,0.898,0.732,-3.982,0.0427,0.621,1.29E-05,0.0908,0.96,115.955,4,happy
0fVDu1evgjX9CFD0cmuRrM,last day on earth,Tai Verdes,65,172755,last day on earth,1/13/2022,0.494,0.553,-5.57,0.197,0.413,4.17E-05,0.218,0.359,82.061,4,happy
4laAKIq9ZxBCwf99rauPYb,Remember,Becky Hill,78,160766,Remember,6/18/2021,0.612,0.862,-2.903,0.037,0.041,0,0.0907,0.354,123.849,4,happy
3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,David Guetta,88,140017,Baby Don't Hurt Me,4/6/2023,0.602,0.91,-3.404,0.0308,0.00126,0.000174,0.12,0.228,127.944,4,happy
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,81,169153,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],1/15/2021,0.824,0.862,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,4,happy
3lUQpvfWFcxZC3RYAVGE7F,I Feel Good,Pink Sweat$,67,136058,I Feel Good,10/15/2021,0.803,0.75,-4.67,0.0551,0.0233,3.87E-05,0.045,0.628,106,4,happy
4q05KbxYZ5JdkmrletgPjF,Whistle (feat. Calum Scott),Jax Jones,81,181957,Whistle (feat. Calum Scott),2/10/2023,0.701,0.88,-4.56,0.0358,0.182,7.33E-06,0.0649,0.623,124.039,4,happy
1D2ZNECRd7KIlA4pyOUGsv,What Would You Do?,Joel Corry,71,174215,What Would You Do?,3/18/2022,0.687,0.895,-2.983,0.0474,0.149,0.00592,0.121,0.686,124.041,4,happy
5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,Kane Brown,72,191406,Be Like That (feat. Swae Lee & Khalid),7/10/2020,0.727,0.626,-8.415,0.0726,0.0469,2.58E-05,0.126,0.322,86.97,4,happy
1sx0XsWUusUoPstbvokZjP,AOK,Tai Verdes,76,173640,TV,5/20/2021,0.731,0.626,-6.919,0.0805,0.125,0,0.183,0.862,82.488,4,happy
2CJc3U1pViZ5E44pA0f2YI,Common (with Big Sean),Quinn XCII,54,159322,Common,9/23/2022,0.785,0.563,-5.864,0.0405,0.194,0,0.28,0.691,94.046,4,happy
1WCEAGGRD066z2Q89ObXTq,Crazy What Love Can Do,David Guetta,82,169756,Crazy What Love Can Do,4/8/2022,0.601,0.713,-3.758,0.0449,0.0282,0,0.158,0.464,122.872,4,happy
1RaF9xwakfao1RRknWyYB5,4runner,Brenn!,71,265453,4runner,4/28/2023,0.792,0.518,-10.519,0.0847,0.326,0.000182,0.406,0.512,128.025,4,happy
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,93,148485,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",5/13/2022,0.704,0.797,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,happy
5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,84,287120,Pepas,6/24/2021,0.762,0.766,-3.955,0.0343,0.00776,6.98E-05,0.128,0.442,130.001,4,happy
0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,84,143901,MONTERO,9/17/2021,0.737,0.846,-4.51,0.22,0.00614,0,0.0486,0.546,87.981,4,happy
6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,79,162603,OUT OUT (feat. Charli XCX & Saweetie),8/13/2021,0.787,0.833,-4.403,0.0478,0.018,0.00747,0.0374,0.796,123.97,4,happy
3i0FkJYlU4MFfYkjFHXXAM,I'm Not Here To Make Friends,Sam Smith,82,229604,Gloria,1/27/2023,0.698,0.895,-4.439,0.0628,0.172,1.45E-05,0.409,0.838,114.914,4,happy
1yHVHoz6Ny29gbbWJYVnFt,Heaven,Niall Horan,87,186043,Heaven,2/17/2023,0.571,0.761,-3.485,0.0261,0.0708,0,0.331,0.681,91.991,4,happy
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),David Guetta,94,175238,I'm Good (Blue),8/26/2022,0.561,0.965,-3.673,0.0343,0.00383,7.07E-06,0.371,0.304,128.04,4,happy
7jvCeWOSnJs2N3spqobWnO,Skate,Bruno Mars,72,203122,An Evening With Silk Sonic,11/11/2021,0.708,0.598,-8.365,0.0291,0.037,0,0.17,0.698,112.027,4,happy
404b6bC4GIxPsNssJmfC1f,pogo,bbno$,59,207360,pogo,6/24/2022,0.729,0.973,-2.761,0.0759,0.0424,0.205,0.333,0.687,124.957,4,happy
4ja2gzrNh9VNigzoXfmbwD,Mariposa,Peach Tree Rascals,72,210000,Mariposa,8/28/2019,0.676,0.525,-5.88,0.028,0.617,0,0.356,0.421,112.011,4,happy
3GYlQmwfBDo7imFyGPhrl7,Say My Name,Dimitri Vegas & Like Mike,67,159535,Say My Name,7/24/2020,0.729,0.788,-4.832,0.0908,0.0703,0,0.115,0.857,118.039,4,happy
6FvSS3Goz7OC8oCC2eWqe8,Jalebi Baby (Tesher x Jason Derulo),Tesher,72,169154,Jalebi Baby (Tesher x Jason Derulo),5/28/2021,0.691,0.829,-7.179,0.0412,0.0289,0,0.254,0.866,93.059,4,happy
1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),Lil Nas X,81,137704,MONTERO,9/17/2021,0.593,0.503,-6.725,0.22,0.293,0,0.405,0.71,178.781,4,happy
7y3c1oJMY1CwwtOZ84Qovu,Hallucination,Regard,72,174794,Hallucination,2/18/2022,0.687,0.788,-5.142,0.0352,0.0121,0,0.358,0.669,123.02,4,happy
3ddNKnYpVx0uI8vcwbTQ5Y,Sheesh!,Surfaces,60,148846,Sheesh!,8/20/2021,0.743,0.832,-3.937,0.0611,0.161,0,0.0925,0.801,149.951,4,happy
7FjZU7XFs7P9jHI9Z0yRhK,So Close,NOTD,70,190302,So Close (feat. Georgia Ku),11/2/2018,0.7,0.872,-5.896,0.0666,0.121,7.08E-06,0.103,0.761,125.03,4,happy
2rmwqU7yzTvzkiaRV53DpT,2 Be Loved (Am I Ready),Lizzo,81,187107,Special,7/15/2022,0.721,0.769,-4.111,0.105,0.0922,0,0.0817,0.915,155.932,4,happy
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),Joel Corry,80,166028,Head & Heart (feat. MNEK),7/3/2020,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,4,happy
72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,Elton John,81,202245,Hold Me Closer,8/26/2022,0.667,0.75,-4.602,0.0906,0.0746,0.000198,0.197,0.486,126.041,4,happy
78zWCikDMYzFpXAdqANPrD,3 outfits,Tai Verdes,52,210866,3 outfits,3/25/2022,0.65,0.88,-4.292,0.15,0.145,0.00223,0.351,0.648,176.017,4,happy
5Ne1q9Hv3l2NHBA3Agt8WT,Wave of You,Surfaces,67,213842,Wave of You,4/9/2021,0.695,0.656,-6.038,0.0489,0.057,0,0.267,0.346,90.986,4,happy
6hH6QJ9ZAO0Z6m7PfvLoXW,CHICKEN TERIYAKI,ROSALÍA,70,122226,MOTOMAMI,3/18/2022,0.788,0.4,-6.454,0.115,0.454,0.000141,0.0686,0.558,97.936,4,happy
4QjVfuu7om31HBan0jlX4p,Don't Call Me Up,Mabel,58,178480,Don't Call Me Up,1/18/2019,0.674,0.881,-2.853,0.147,0.296,3.01E-06,0.0793,0.234,98.994,4,happy
0NmuYnjETG3u3qx0OmEJev,Lil Bit,Nelly,70,195962,Lil Bit,10/23/2020,0.707,0.689,-7.097,0.0387,0.0255,0,0.383,0.41,119.987,4,happy
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),Justin Bieber,73,212093,Holy,9/18/2020,0.673,0.704,-8.056,0.36,0.196,0,0.0898,0.372,86.919,4,happy
2SUxn2O9NHL6GHGQFgwCY0,2step,Ed Sheeran,74,153626,=,10/29/2021,0.763,0.661,-5.592,0.056,0.169,0,0.117,0.632,95.002,4,happy
5RVjB86R02f47lCZSPFOzj,Damn (You’ve Got Me Saying),Galantis,65,195268,Damn (You’ve Got Me Saying),11/11/2022,0.665,0.843,-3.347,0.0354,0.0654,0,0.268,0.845,122.029,4,happy
5KCbr5ndeby4y4ggthdiAb,Wonder,Shawn Mendes,72,172692,Wonder,10/2/2020,0.333,0.637,-4.904,0.0581,0.131,1.80E-05,0.149,0.132,139.898,4,happy
3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,79,206166,Shower,4/23/2014,0.699,0.529,-7.548,0.0487,0.0317,3.59E-05,0.285,0.121,119.987,4,happy
31qCy5ZaophVA81wtlwLc4,Anyone,Justin Bieber,74,190779,Anyone,1/1/2021,0.686,0.538,-8.026,0.0345,0.181,3.13E-06,0.113,0.584,115.884,4,happy
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,92,200040,After Hours,3/20/2020,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,4,happy
173ff06by7Ujur3An4cHWf,Slidin' (feat. Kodak Black),Jason Derulo,59,156300,Slidin' (feat. Kodak Black),5/19/2022,0.695,0.884,-1.953,0.172,0.106,0,0.134,0.803,100.088,4,happy
5LYMamLv12UPbemOaTPyeV,Music For a Sushi Restaurant,Harry Styles,82,193813,Harry's House,5/20/2022,0.72,0.715,-4.652,0.04,0.258,0.0568,0.107,0.357,107.041,4,happy
4GSDkZt7GcmzBWmsMcpaVO,Dancing In The Moonlight (feat. NEIMY),Jubël,76,164009,Dancing In The Moonlight (feat. NEIMY),6/22/2018,0.659,0.615,-5.865,0.0644,0.27,0,0.187,0.193,119.843,4,happy
51Of5p3lKZeOg6itfs4og4,Lovefool,twocolors,71,190487,Lovefool,5/8/2020,0.677,0.766,-6.896,0.0568,0.0219,6.81E-06,0.129,0.198,123.062,4,happy
27u7t9d7ZQoyjsCROHuZJ3,Tick Tock (feat. 24kGoldn),Clean Bandit,71,178373,Tick Tock (feat. 24kGoldn),8/21/2020,0.779,0.705,-3.895,0.0344,0.369,7.91E-06,0.124,0.946,101.022,4,happy
16Fxe5DvEXRxQwcorFyaIO,I'm So Happy (with BENEE),Jeremy Zucker,63,173365,I'm So Happy,9/16/2022,0.846,0.434,-7.118,0.118,0.642,0,0.197,0.681,132.899,4,happy
1xyz2xqqpnhT3k1ApFPu6S,Trompeta,Willy William,62,168704,Trompeta,2/18/2022,0.64,0.862,-3.865,0.0319,0.0157,0.113,0.273,0.366,128.034,4,happy
3FN3jsZTdt5sU6NRcIgUKK,Radio,Sigala,67,195262,Radio,1/6/2023,0.737,0.866,-4.749,0.0415,0.0431,0.000143,0.099,0.868,126.019,4,happy
1G2J5KdJxNH6Sd0wEclV0P,How We Do It (feat. Pia Mia),Sean Paul,48,182672,How We Do It,3/10/2022,0.623,0.818,-3.623,0.529,0.143,0,0.232,0.729,130.655,5,happy
4NexTaCZZ7Ehnf03A6SVjt,Dandelion,Galantis,65,140011,Dandelion,1/8/2021,0.8,0.66,-4.903,0.158,0.158,0.02,0.14,0.634,117.923,4,happy
0gCNs3jCCDhObAK0MRghtv,Catching Feelings (feat. SIX60),Drax Project,59,218854,Drax Project,9/27/2019,0.396,0.521,-5.877,0.101,0.605,0,0.157,0.34,175.558,4,happy
6pb5DtlAeG95dNQLHiArRU,Rock My Body,R3HAB,64,137419,Rock My Body (with INNA & Sash!),4/28/2023,0.662,0.821,-4.103,0.13,0.202,0,0.522,0.47,124.077,4,happy
1PckUlxKqWQs3RlWXVBLw3,About Damn Time,Lizzo,82,191822,About Damn Time,4/14/2022,0.836,0.743,-6.305,0.0656,0.0995,0,0.335,0.722,108.966,4,happy
4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Ed Sheeran,74,197866,Beautiful People (feat. Khalid),6/28/2019,0.64,0.648,-8.113,0.187,0.124,0,0.0802,0.548,92.977,4,happy
3UEOT0hD60yGB1OMWJxLQ8,people pleaser,Cat Burns,75,146654,people pleaser / sleep at night,10/7/2022,0.692,0.758,-3.453,0.0522,0.158,0,0.0774,0.701,94.058,4,happy
3eJH2nAjvNXdmPfBkALiPZ,Acapulco,Jason Derulo,80,139672,Acapulco,9/3/2021,0.774,0.792,-4.021,0.0523,0.051,0,0.155,0.507,122.062,4,happy
0zbzrhfVS9S2TszW3wLQZ7,September Song,JP Cooper,71,220290,Raised Under Grey Skies (Deluxe),10/6/2017,0.614,0.615,-6.7,0.0444,0.054,0,0.0921,0.374,95.941,4,happy
0z8hI3OPS8ADPWtoCjjLl6,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,79,184104,Summer Of Love,8/20/2021,0.776,0.808,-4.501,0.117,0.0297,0.000127,0.103,0.494,123.988,4,happy
5iE3eUH2WGCXcE2xr6DEmU,Waffle House,Jonas Brothers,81,145440,Waffle House,4/7/2023,0.729,0.763,-4.407,0.0363,0.033,1.00E-06,0.192,0.864,126.002,4,happy
737gzPI5VAmgUGWiJ9yXuu,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofía Reyes,68,201526,Mal De Amores,2/10/2022,0.792,0.895,-3.112,0.0587,0.165,0,0.0501,0.793,94.968,4,happy
5ri4zqtWhG07hIuNNDWP76,Fly Away,Tones And I,68,178156,Fly Away,11/13/2020,0.806,0.513,-6.208,0.0685,0.217,0,0.217,0.503,124.988,4,happy
4nfyxpiejEPrUHLnejED7i,SAD B!TCH,Anne-Marie,69,132794,SAD B!TCH,2/3/2023,0.544,0.692,-3.207,0.155,0.296,0,0.131,0.618,193.954,4,happy
2oejEp50ZzPuQTQ6v54Evp,Call You Mine,The Chainsmokers,73,217640,World War Joy,12/6/2019,0.585,0.696,-5.6,0.0307,0.204,0,0.344,0.522,104.01,4,happy
3SawmGBjjq8EOYZJV11cJm,Only Wanna Be With You - Pokémon 25 Version,Post Malone,67,241360,Only Wanna Be With You (Pokémon 25 Version),2/25/2021,0.47,0.709,-4.563,0.0299,0.00124,0.00121,0.302,0.247,98.036,4,happy
14ngWWxvUSnIMXgF6rzSk1,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,57,156960,Head Shoulders Knees & Toes (feat. Norma Jean Martine),5/8/2020,0.798,0.828,-5.36,0.193,0.0247,2.55E-06,0.121,0.6,124.962,4,happy
4l61TlfmTwxt7PdzEe28rz,Wings,Jonas Brothers,75,118993,Wings,2/24/2023,0.371,0.714,-5.455,0.145,0.127,0,0.12,0.325,181.367,3,happy
2MlOUXmcofMackX3bxfSwi,Jerusalema (feat. Nomcebo Zikode),Master KG,74,342612,Jerusalema,1/24/2020,0.88,0.483,-7.012,0.0505,0.0185,8.68E-06,0.0607,0.827,124.009,4,happy
6FuGJB290AQMAHTfjOYVaK,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,69,192745,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",11/6/2020,0.721,0.745,-3.508,0.0366,0.151,1.24E-06,0.372,0.699,90.988,4,happy
1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake,87,173986,Views,5/6/2016,0.792,0.625,-5.609,0.0536,0.00776,0.0018,0.329,0.37,103.967,4,happy
3NZJlJemX3mzjf56MqC5ML,Forever,Chris Brown,78,278573,Forever,4/29/2008,0.672,0.82,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005,4,happy
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,Justin Timberlake,78,267266,Justified,11/4/2002,0.892,0.714,-6.055,0.141,0.201,0.000234,0.0521,0.817,100.972,4,happy
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,Tiësto,72,215759,Jackie Chan,5/18/2018,0.747,0.834,-2.867,0.045,0.374,0,0.0586,0.687,128.005,4,happy
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Pitbull,82,229360,Globalization,11/21/2014,0.721,0.802,-5.797,0.0583,0.0921,0,0.694,0.724,124.022,4,happy
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,87,214846,One Kiss (with Dua Lipa),4/6/2018,0.791,0.862,-3.24,0.11,0.037,2.19E-05,0.0814,0.592,123.994,4,happy
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Rihanna,81,246960,Music Of The Sun,8/29/2005,0.779,0.64,-8.415,0.159,0.000155,0.00077,0.101,0.498,99.019,4,happy
4E5P1XyAFtrjpiIxkydly4,Replay,Iyaz,78,182306,Replay,8/18/2009,0.706,0.751,-6.323,0.0708,0.173,0,0.168,0.195,91.031,4,happy
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,Sean Kingston,79,225373,Beautiful Girls,7/23/2007,0.762,0.661,-6.075,0.0687,0.15,0,0.256,0.769,130.009,4,happy
190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,Justin Bieber,77,227986,Believe (Deluxe Edition),6/15/2012,0.602,0.843,-4.831,0.0593,0.000688,5.27E-05,0.0682,0.526,128.003,4,happy
6cmm1LMvZdB5zsCwX5BjqE,Down,Jay Sean,79,212506,All Or Nothing,1/1/2009,0.727,0.68,-4.498,0.0286,0.0101,0,0.0821,0.728,132.012,4,happy
6Wtc1K3dvTIEsWU3rSIZXn,Feel So Close - Radio Edit,Calvin Harris,53,207880,Feel So Close,8/19/2011,0.7,0.923,-2.85,0.0324,0.000927,0.00826,0.0966,0.904,127.952,4,happy
2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,80,238626,Good Girl Gone Bad: Reloaded,6/2/2008,0.707,0.813,-4.515,0.0571,0.0863,0,0.168,0.722,124.921,4,happy
