id,name,artist,popularity,duration_ms,album,release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
22VPpAWB7qzV8L9rgza11j,Hopeless Romantic,Sam Fischer,63,181178,Hopeless Romantic,10/15/2021,0.654,0.636,-6.913,0.0391,0.117,0.00179,0.0919,0.392,113.994,4,sad
4a1RWaG4BTkifgMSx3rpf3,Blue,Madison Beer,55,229881,Life Support,2/26/2021,0.64,0.501,-7.86,0.0624,0.15,0,0.16,0.346,114.031,4,sad
0oN3KzKOxYtyIuNiobf8Q4,Fast Times,Sabrina Carpenter,51,174539,Fast Times,2/18/2022,0.721,0.666,-4.699,0.0408,0.0687,0,0.045,0.739,132.465,4,sad
2jgq1RlYLt4FZldm4KAfj2,Healing,FLETCHER,56,187544,Healing,6/25/2021,0.572,0.621,-7.298,0.0336,0.543,2.19E-06,0.124,0.35,159.989,4,sad
5vItiIbaaoTxihU8uAlRbq,You Let Me Down,Alessia Cara,59,193728,In The Meantime,9/24/2021,0.628,0.524,-7.668,0.0347,0.103,0.00387,0.111,0.373,118.044,4,sad
2vaxUyVWNoA2L272YHEy70,Lay All Your Love On Me - Spotify Singles,Zara Larsson,62,161125,Lay All Your Love On Me - Spotify Singles,5/27/2022,0.691,0.409,-10.144,0.0376,0.376,0.000224,0.145,0.21,124.994,4,sad
6xw8ld1ztoCKifwTN6uGDq,Black Hole,Griff,60,200523,Black Hole,1/18/2021,0.878,0.64,-5.641,0.0591,0.142,0,0.0981,0.658,124.069,4,sad
6c6vULMrRuN4NECs2iB1xe,The Loneliest Time (feat. Rufus Wainwright),Carly Rae Jepsen,62,274506,The Loneliest Time,10/21/2022,0.707,0.562,-6.202,0.0567,0.105,0,0.0999,0.525,122.993,4,sad
12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,Taylor Swift,79,287266,Lover,8/23/2019,0.824,0.624,-9.728,0.0827,0.781,0.000189,0.1,0.248,102.012,4,sad
2OnrjKShafw7qtoyLkKNR2,Love Me More,Mitski,51,212660,Love Me More,1/12/2022,0.55,0.707,-6.222,0.0323,0.323,2.56E-06,0.098,0.487,136.318,4,sad
0o8iO4tGwKdxRePgMo9Qrw,love sux,JXN,52,144881,love sux,11/23/2021,0.781,0.532,-5.341,0.0374,0.351,0,0.0629,0.332,95.072,4,sad
7t9gDWqX10tbhtriPR1Cnd,Can't Do Better,Kim Petras,63,188616,Can't Do Better,6/8/2018,0.473,0.655,-5.144,0.0373,0.069,1.12E-06,0.144,0.295,131.975,4,sad
2y8iBf0QRqCKFtePi9Rl2H,Why Do You Love Me,Charlotte Lawrence,54,171908,Why Do You Love Me,7/19/2019,0.81,0.305,-6.165,0.0902,0.28,0.000116,0.203,0.732,120.013,4,sad
4Sk74gcXTe9dnE1HU5Pn1y,The Bottom,Gracie Abrams,63,180488,This Is What It Feels Like,11/12/2021,0.722,0.596,-5.072,0.185,0.414,9.20E-06,0.133,0.903,94.512,3,sad
2Vz1Kcs9Chj8SGb2UjPMxP,"It’s You, Not Me (Sabotage)",Masked Wolf,51,176703,"It’s You, Not Me (Sabotage)",11/19/2021,0.556,0.771,-3.136,0.0372,0.0619,0,0.153,0.437,91.036,4,sad
60todhJq1ScRkVxFvXTuZF,I Love You's,Hailee Steinfeld,61,216083,Half Written Story,5/8/2020,0.681,0.783,-4.997,0.18,0.0262,0,0.206,0.323,106.901,4,sad
5kcuHw8WtxauIWI5crMcLM,Tornado Warnings,Sabrina Carpenter,63,204179,emails i can't send,7/15/2022,0.7,0.571,-7.713,0.0591,0.171,0,0.0938,0.579,115.036,4,sad
4JYBmZcCjPOUg5cofekIYX,Hurt Me,Suriel Hess,49,182979,Hurt Me,10/22/2021,0.768,0.435,-9.651,0.0857,0.639,8.09E-05,0.122,0.157,120.003,4,sad
7I7Dk8FOkZqhqZp9N2RKiP,Talking to Yourself,Carly Rae Jepsen,62,173200,The Loneliest Time,10/21/2022,0.743,0.811,-5.518,0.0467,0.0175,0.000449,0.0719,0.847,124.056,4,sad
047fCsbO4NdmwCBn8pcUXl,Marvins Room,Drake,75,347226,Take Care (Deluxe),11/15/2011,0.492,0.26,-17.341,0.0921,0.646,0.00178,0.0705,0.312,111.519,5,sad
2ZWlPOoWh0626oTaHrnl2a,Ivy,Frank Ocean,82,249191,Blonde,8/20/2016,0.575,0.386,-9.584,0.037,0.785,0.000289,0.229,0.466,116.408,4,sad
6qBFSepqLCuh5tehehc1bd,Like I Want You,Giveon,77,260776,TAKE TIME,3/27/2020,0.678,0.355,-7.757,0.0627,0.759,7.06E-05,0.114,0.438,119.772,3,sad
0Nwar8rweBUyfyuoyjjUvk,Privilege,The Weeknd,68,170573,"My Dear Melancholy,",3/30/2018,0.404,0.564,-7.013,0.0344,0.915,0.00252,0.134,0.371,93.631,4,sad
26b3oVLrRUaaybJulow9kz,People,Libianca,92,184791,People,12/6/2022,0.573,0.422,-7.621,0.0678,0.551,1.31E-05,0.102,0.693,124.357,5,sad
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,81,223346,Stoney (Deluxe),12/9/2016,0.556,0.538,-5.408,0.0382,0.0689,0,0.196,0.291,143.95,4,sad
0dkvbYmXYEPK7gGMdytmfI,sex money feelings die - slowed version,Lykke Li,73,168810,sex money feelings die (slowed version),10/18/2019,0.797,0.44,-6.587,0.0594,0.471,1.57E-06,0.0849,0.436,111.014,4,sad
1ggYjU6zdFHgANcku82boU,Afterthought,Joji,67,194871,Nectar,9/24/2020,0.668,0.547,-8.024,0.0353,0.398,0.0766,0.0931,0.192,83.5,4,sad
0CnlKa2jjIMzG0gLN1KZbD,It's A Wrap,Mariah Carey,70,238866,Memoirs of an imperfect Angel (International Version),9/29/2009,0.626,0.357,-7.166,0.0631,0.354,0,0.0552,0.401,179.869,3,sad
3p4hRhMcb6ch8OLtATMaLw,Cry,Cigarettes After Sex,78,256799,Cry,10/25/2019,0.406,0.399,-10.449,0.0278,0.756,0.678,0.112,0.163,142.83,4,sad
753lkDSNs2u188xbl8Vrnx,Waiting For Never,Post Malone,70,196986,Twelve Carat Toothache (Deluxe),6/7/2022,0.593,0.834,-3.738,0.0424,0.115,0,0.191,0.555,151.944,4,sad
6y6jbcPG4Yn3Du4moXaenr,idfc,blackbear,75,245172,deadroses,2/14/2015,0.63,0.5,-8.755,0.0611,0.611,4.04E-05,0.114,0.315,144.871,4,sad
6VYAzAQGFsfEAwdorQaZuU,Die 4 Me,Halsey,78,215021,Die 4 Me,2/24/2023,0.694,0.743,-4.267,0.0833,0.355,0,0.275,0.554,145.048,4,sad
3Nc86B5XmDlG1KuEeSLD8x,Ew,Joji,62,207710,Nectar,9/24/2020,0.48,0.373,-9.297,0.0278,0.804,0.067,0.12,0.0376,114.078,4,sad
137mSruegm1u6x9NvwiagR,Unstable (feat. The Kid LAROI),Justin Bieber,69,158324,Justice,3/19/2021,0.495,0.333,-10.109,0.0288,0.737,0,0.112,0.37,99.757,4,sad
7z3N2W7Xz1t2G2sAO8wFVH,Burn,Usher,73,231933,Confessions (Expanded Edition),3/23/2004,0.796,0.477,-7.161,0.108,0.314,0,0.12,0.685,119.928,4,sad
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,90,200185,lovely (with Khalid),4/19/2018,0.351,0.296,-10.109,0.0333,0.934,0,0.095,0.12,115.284,4,sad
52okn5MNA47tk87PeZJLEL,Let You Down,NF,82,212120,Perception,10/6/2017,0.662,0.714,-5.68,0.121,0.312,0,0.179,0.464,147.997,4,sad
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,88,161123,AM,9/9/2013,0.691,0.631,-6.478,0.0368,0.0483,1.13E-05,0.104,0.8,92.004,4,sad
1zmgEIHE0eXH0IhBGuoTkP,Run,Joji,61,195000,Nectar,9/24/2020,0.448,0.72,-3.954,0.0332,0.0427,0.000292,0.614,0.361,157.919,3,sad
1veHwv1HPwzOvlhs5jPxeP,blame's on me,Alexander Stewart,77,138374,blame's on me,12/9/2022,0.306,0.121,-17.118,0.0396,0.863,0,0.167,0.238,159.08,3,sad
0tMSssfxAL2oV8Vri0mFHE,listen before i go,Billie Eilish,77,242652,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",3/29/2019,0.319,0.0561,-23.023,0.045,0.935,0.00384,0.388,0.082,79.764,3,sad
3defzp8pBpPdxU2uyIdHAA,All I Need,Dylan Sinclair,43,135209,Proverb,9/25/2020,0.446,0.329,-12.39,0.0976,0.796,3.32E-06,0.106,0.187,78.321,3,sad
1ugQtcwmKOXvKAYzhjncmv,Half A Man,Dean Lewis,78,179120,A Place We Knew,3/22/2019,0.507,0.204,-11.575,0.0504,0.855,0,0.143,0.343,77.765,4,sad
6j0YZhCegUh1jJCqoA5d8J,Can't Trust U,Zeina,36,164024,Can't Trust U,12/9/2020,0.664,0.659,-8.605,0.388,0.0948,0.00149,0.166,0.623,155.039,4,sad
2bdqU7C4softKNcMYDFi96,chaotic,Tate McRae,68,178720,chaotic,3/25/2022,0.412,0.382,-7.023,0.0497,0.59,0,0.0931,0.318,81.493,3,sad
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,85,245425,everything i wanted,11/13/2019,0.704,0.225,-14.454,0.0994,0.902,0.657,0.106,0.243,120.006,4,sad
6Ed1q0X8oSKSm4IIhiQbYg,Daylight,Joji,70,163905,Daylight,8/6/2020,0.528,0.749,-7.571,0.0479,0.00488,9.60E-05,0.0949,0.729,163.944,4,sad
55Am8neGJkdj2ADaM3aw5H,Train Wreck,James Arthur,81,208826,Back from the Edge,10/28/2016,0.311,0.485,-5.726,0.0365,0.701,0,0.0726,0.225,77.355,4,sad
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,84,208211,Strange Trails,4/6/2015,0.544,0.369,-9.514,0.038,0.969,0.279,0.639,0.102,87.01,3,sad
4m0q0xQ2BNl9SCAGKyfiGZ,Somebody Else,The 1975,75,347525,"I like it when you sleep, for you are so beautiful yet so unaware of it",2/26/2016,0.618,0.793,-5.711,0.0601,0.204,0.0154,0.126,0.459,101.015,4,sad
4G92yYrUs0cvY7G41YRI0z,Jealous,Labrinth,77,287693,Jealous - EP,11/23/2014,0.439,0.153,-8.95,0.0479,0.874,0,0.107,0.104,116.76,3,sad
5Qnrgqy1pAm9GyNQOgyVFz,Fourth of July,Sufjan Stevens,80,279316,Carrie & Lowell,3/31/2015,0.435,0.104,-22.39,0.0445,0.973,0.33,0.119,0.162,120.484,4,sad
4CxFN5zON70B3VOPBYbd6P,you were good to me,Jeremy Zucker,75,219146,brent,5/3/2019,0.561,0.0848,-15.099,0.0404,0.913,2.62E-05,0.112,0.206,102.128,4,sad
03zuGqxMwUFFmCwusq0WKE,feel like shit,Tate McRae,68,203480,i used to think i could fly,5/27/2022,0.519,0.383,-7.174,0.0495,0.572,0,0.124,0.157,144.565,4,sad
43zdsphuZLzwA9k4DJhU0I,when the party's over,Billie Eilish,84,196077,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",3/29/2019,0.367,0.111,-14.084,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,4,sad
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,89,213826,Unorthodox Jukebox,12/7/2012,0.612,0.28,-8.648,0.0434,0.932,0,0.088,0.387,72.795,4,sad
3KsQ9CtgCFlWWnSpehB5dv,The Hardest Part,Olivia Dean,42,176040,The Hardest Part (Acoustic),10/9/2020,0.769,0.53,-6.048,0.0411,0.344,0,0.108,0.388,94.014,4,sad
7CFfqRW50ffULvBv7lfIIg,Violent,carolesdaughter,70,135877,Violent,11/23/2020,0.797,0.755,-5.393,0.0293,0.331,2.26E-06,0.124,0.411,129.955,4,sad
7vRia9rlEuTDQxkfXIKySi,It's Not The Same Anymore,Rex Orange County,67,386200,Pony,10/25/2019,0.666,0.317,-10.644,0.0327,0.873,3.74E-05,0.111,0.359,117.676,4,sad
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,81,228706,The Diary Of Alicia Keys,12/2/2003,0.609,0.444,-9.129,0.106,0.603,6.86E-06,0.104,0.166,118.402,3,sad
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,83,169265,you broke me first,4/17/2020,0.667,0.373,-9.389,0.05,0.785,0,0.0906,0.0823,124.148,4,sad
0M3HkE321xpCbCYqVKzr1q,It Will Rain,Bruno Mars,78,257720,It Will Rain,9/28/2011,0.576,0.835,-6.826,0.0486,0.337,0,0.082,0.476,150.017,4,sad
6D2tzc8kRnZb7P1lNwMBLH,Close To You,Rihanna,63,223213,ANTI (Deluxe),1/28/2016,0.494,0.17,-11.368,0.0337,0.895,0,0.139,0.145,80.098,4,sad
6D6HVKe7Qu3imn4zzJD0W9,drunk,keshi,72,227031,always,10/23/2020,0.691,0.389,-8.247,0.0367,0.765,0,0.0941,0.306,104.952,4,sad
4WzhjxvLP95y7AMDy0Atwb,Out Of Love,Alessia Cara,72,227693,The Pains Of Growing,11/30/2018,0.481,0.267,-9.249,0.0339,0.8,0,0.249,0.137,117.64,3,sad
2VlLbhGLVJgdOW7kKdWWFc,Six Feet Under,Billie Eilish,75,189613,Six Feet Under,11/17/2016,0.576,0.307,-12.732,0.0428,0.807,0.000355,0.0792,0.157,67.513,4,sad
07bsRv0pcpbG4zJeLsUs1p,Eyes Closed,Ed Sheeran,89,194848,Eyes Closed,3/24/2023,0.777,0.526,-6.221,0.0645,0.302,0,0.105,0.389,107.071,4,sad
13xxBnXOuiBxVxJI458B0i,Unfaithful,Rihanna,73,226973,A Girl Like Me,4/10/2006,0.588,0.391,-8.607,0.0334,0.839,0,0.227,0.349,144.069,4,sad
3nnG7AM9QopHVPEuLX3Khk,Let It Go,James Bay,73,260533,Chaos And The Calm,3/20/2015,0.536,0.311,-10.396,0.0288,0.82,1.65E-05,0.107,0.246,147.486,4,sad
50Td3qilgs8BLtv8mHyT1t,Control,Zoe Wees,78,230880,Control,3/13/2020,0.599,0.465,-4.95,0.0314,0.643,1.57E-06,0.149,0.0678,113.82,4,sad
1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,Sasha Alex Sloan,80,197732,Dancing With Your Ghost,6/28/2019,0.629,0.328,-8.284,0.029,0.768,2.50E-05,0.103,0.389,74.953,4,sad
4KlL5Bwlm4yHYxr0B2rHci,Heal,Tom Odell,73,193080,Long Way Down (Deluxe),6/24/2013,0.445,0.179,-12.938,0.0396,0.952,0.00056,0.107,0.119,72.246,4,sad
0VhgEqMTNZwYL1ARDLLNCX,Can I Be Him,James Arthur,80,246880,Back from the Edge,10/28/2016,0.696,0.543,-6.164,0.0489,0.308,0,0.0939,0.479,107.969,4,sad
6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,Beyoncé,72,227853,B'Day Deluxe Edition,5/29/2007,0.447,0.694,-4.637,0.382,0.0293,5.46E-06,0.167,0.509,175.868,4,sad
7bdYxWPCs46dQ0XLwySOyv,better off,Jeremy Zucker,65,193946,glisten,5/4/2018,0.708,0.322,-12.46,0.0371,0.747,9.24E-05,0.137,0.46,98.892,4,sad
54KFQB6N4pn926IUUYZGzK,To Build A Home,The Cinematic Orchestra,75,371320,Ma Fleur,5/7/2007,0.264,0.122,-15.399,0.0349,0.885,0.349,0.094,0.0735,148.658,4,sad
6zYuVnHTZQbFSQ9BAhhf9S,"i hate u, i love u (feat. olivia o'brien)",gnash,43,251039,we,1/11/2019,0.615,0.288,-13.397,0.203,0.691,0,0.096,0.176,92.144,4,sad
60iSKGrGazRzICtMjADNSM,Hold Me While You Wait,Lewis Capaldi,80,205686,Divinely Uninspired To A Hellish Extent,5/17/2019,0.688,0.53,-5.507,0.0333,0.443,0,0.0995,0.162,106.958,4,sad
0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,74,286928,Malibu Nights,10/5/2018,0.559,0.422,-11.89,0.195,0.701,1.99E-06,0.0853,0.191,74.002,4,sad
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),Powfu,83,173333,death bed (coffee for your head),2/8/2020,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,4,sad
75ls0gurX68lUmMjE7QcsE,all the kids are depressed,Jeremy Zucker,74,169973,glisten,5/4/2018,0.773,0.437,-8.281,0.0963,0.836,2.42E-05,0.544,0.707,103.861,4,sad
4gM1iFJFRFDvl2mz0t65Ce,Lost My Mind,FiloChill,64,202527,Lost My Mind,7/5/2021,0.526,0.202,-21.224,0.0483,0.4,0.118,0.19,0.236,167.786,4,sad
6DEMMeWXfmFAXgDUMMzeg6,All I Ask,Adele,76,271800,25,11/20/2015,0.591,0.28,-5.494,0.0283,0.889,0,0.124,0.348,141.916,4,sad
0pSqYDTjY1Xt86usTQslAx,Who,Lauv,74,180413,~how i'm feeling~,3/6/2020,0.632,0.337,-8,0.033,0.558,0,0.104,0.0982,141.701,3,sad
7MIgGXO0eKTD2xTEuJ48fD,So Lonely,Jorja Smith,50,199933,Project 11,11/17/2016,0.451,0.159,-10.443,0.0487,0.941,7.71E-06,0.12,0.229,141.475,4,sad
1fyysXwSGNtMeqMBLwW3SI,Breakeven,The Script,67,261426,The Script,7/14/2008,0.63,0.694,-4.501,0.0242,0.144,0,0.0835,0.49,94.034,4,sad
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,85,201000,The Thrill Of It All (Special Edition),11/3/2017,0.681,0.372,-8.237,0.0432,0.64,0,0.169,0.476,91.873,4,sad
3cWI6Hj9LQ0MfMuhw9uSMc,Lost Without You,Freya Ridings,69,225853,Freya Ridings,7/19/2019,0.386,0.136,-9.267,0.0458,0.932,0,0.0653,0.0976,67.016,3,sad
0DGh73t9eaZA3X3ZXHf4Qe,Break My Heart Again,FINNEAS,73,238012,Blood Harmony (Deluxe),8/7/2020,0.402,0.151,-14.228,0.04,0.907,0,0.0941,0.489,144.071,4,sad
7krbSH3rd8lhIZvuzTV3Bl,Naked,James Arthur,71,234106,Naked,11/24/2017,0.529,0.607,-6.781,0.0574,0.104,0,0.0631,0.238,101.966,4,sad
2YSpZDK4tYNy9AS3rKDTZl,Blue,Kayla Rae,47,166893,Blue,1/27/2023,0.817,0.508,-7.207,0.0873,0.235,2.14E-06,0.127,0.589,88.019,4,sad
6q3zC9dDD4lUNk8nfUztXy,Apologize,Timbaland,74,184400,Shock Value,1/1/2007,0.657,0.604,-6.006,0.0296,0.0361,0,0.102,0.0779,118.042,4,sad
6KfoDhO4XUWSbnyKjNp9c4,Maniac,Conan Gray,80,185773,Kid Krow,3/20/2020,0.628,0.639,-5.46,0.0435,0.00162,0,0.354,0.493,108.045,4,sad
3B3eOgLJSqPEA0RfboIQVM,Skinny Love,Bon Iver,73,238520,"For Emma, Forever Ago",2/19/2008,0.592,0.263,-14.029,0.0568,0.845,5.68E-06,0.127,0.109,76.366,4,sad
4Ey0LK1HzksUqm9JLzzKuD,One Day,Tate McRae,71,202340,One Day,12/4/2017,0.436,0.153,-9.522,0.0454,0.911,0,0.129,0.415,71.684,4,sad
0XER3HPMx223xWaAgNKp4Y,My Mind & Me,Selena Gomez,77,147597,My Mind & Me,11/3/2022,0.6,0.389,-5.727,0.0337,0.566,0,0.0826,0.244,143.577,4,sad
28a0aMV1OKoyNiCJuNsWrY,That’s Not How This Works (feat. Dan + Shay),Charlie Puth,81,165619,That’s Not How This Works (feat. Dan + Shay),3/31/2023,0.584,0.576,-4.557,0.0519,0.507,0,0.212,0.432,170.026,4,sad
4NevvmFYtCLxRvhAcNVhOB,paper thin,Nemahsis,42,186292,eleven achers,3/11/2022,0.274,0.391,-8.77,0.0335,0.842,0.0903,0.117,0.182,163.148,4,sad
3M214U0mwSm041GsQR3nrO,Toxic,BoyWithUke,77,168066,Serotonin Dreams,5/6/2022,0.609,0.619,-5.677,0.311,0.749,0,0.264,0.689,179.71,4,sad
3yARdeBjuFZZYoJcsJshpR,80/20 Rule,Larissa Lambert,45,178000,80/20 Rule,7/24/2020,0.507,0.526,-8.924,0.0575,0.015,0,0.219,0.301,129.225,4,sad
0NlGoUyOJSuSHmngoibVAs,All I Want,Kodaline,81,305746,In A Perfect World (Expanded Edition),6/17/2013,0.188,0.411,-9.733,0.0484,0.174,0.153,0.0843,0.159,187.376,3,sad
2kfGoV9a5dbSKCNmUWH2ZF,Turning Page,Sleeping At Last,71,255893,Turning Page,6/18/2012,0.307,0.371,-8.498,0.0288,0.923,0.0253,0.11,0.189,115.241,3,sad
6zdg9ovHEPx9EblJcc7FGf,Your Shirt,Chelsea Cutler,61,230000,Your Shirt,2/24/2017,0.433,0.478,-6.641,0.0725,0.191,0,0.32,0.173,179.98,4,sad
5JiH89mHrv9oWHlD0T326z,To Be So Lonely,Harry Styles,72,192080,Fine Line,12/13/2019,0.758,0.436,-7.269,0.0418,0.618,1.61E-05,0.335,0.605,104.959,4,sad
6v0UJD4a2FtleHeSYVX02A,I Drink Wine,Adele,78,376169,30,11/19/2021,0.437,0.565,-5.596,0.0466,0.697,0,0.119,0.306,115.389,4,sad
3SEZEyvEALlomED5xFeqOs,summer depression,girl in red,68,151693,summer depression,3/3/2018,0.693,0.308,-15.635,0.0442,0.645,0.476,0.127,0.677,129.943,4,sad
6lOWoTqVnAWXchddtTH31W,Leave a Light On,Tom Walker,74,185863,Leave a Light On,10/13/2017,0.586,0.624,-5.946,0.113,0.0153,1.78E-06,0.133,0.267,68.976,4,sad
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,Sam Smith,86,239316,In The Lonely Hour,5/26/2014,0.677,0.485,-5.795,0.0361,0.529,2.04E-05,0.0766,0.493,82.001,4,sad
1fMMsrHvW6tIMhnK2OHTTF,Snitch,Ayra Starr,35,197000,19 & Dangerous,8/6/2021,0.711,0.564,-8.143,0.0668,0.194,0,0.127,0.418,120.064,4,sad
5sF7hdYvhrcgNq8NZjfK8L,Not About Angels,Birdy,73,189475,Not About Angels,4/13/2014,0.405,0.111,-11.879,0.0369,0.964,4.37E-05,0.0872,0.219,116.86,4,sad
52iLDrSoRtf9lcgFuLVfqE,Older,Sasha Alex Sloan,72,191001,Older,11/9/2018,0.681,0.292,-9.599,0.0483,0.743,0,0.0974,0.162,64.002,4,sad
1mY4vqg6ciavz92X7BprdY,Paralyzed,NF,38,270973,LoFi Chillhop,5/4/2018,0.507,0.627,-6.651,0.046,0.221,4.08E-06,0.102,0.0483,129.805,4,sad
5yVIlYEHZxQVLyInCdldoS,Impossible,James Arthur,78,209440,James Arthur (Deluxe),11/4/2013,0.376,0.695,-4.782,0.0933,0.135,0,0.11,0.302,169.533,4,sad
7lGKEWMXVWWTt3X71Bv44I,Unsteady,X Ambassadors,74,193546,VHS,6/30/2015,0.389,0.665,-6.169,0.0644,0.178,0.000732,0.116,0.199,117.055,4,sad
6Kkt27YmFyIFrcX3QXFi2o,Liability,Lorde,74,171727,Melodrama,6/16/2017,0.587,0.229,-11.254,0.128,0.92,0,0.1,0.379,75.67,4,sad
44n97yHySt0Z9rqPaXgjCK,Sorry,Halsey,73,220540,hopeless fountain kingdom (Deluxe),6/2/2017,0.513,0.25,-9.376,0.0367,0.913,0,0.117,0.351,74.103,4,sad
1BCXUbnU0486n4eeTyyVIj,Loser,Charlie Puth,68,204376,CHARLIE,10/6/2022,0.698,0.623,-7.845,0.037,0.623,0.0856,0.179,0.625,102.002,4,sad
3jPPeZhJ5I6sSDqchAFlx4,Drunk in the Bathtub,Jessie Murph,62,166030,drowning,2/10/2023,0.625,0.522,-10.037,0.0403,0.619,3.72E-06,0.297,0.374,93.958,4,sad
2afCBiru10AFckfOa49wIa,You & I,One Direction,78,237933,Midnight Memories (Deluxe),11/25/2013,0.574,0.329,-6.829,0.0274,0.22,0,0.0986,0.356,130.993,4,sad
0kn2gu8Pd03DiYHzRvX2Xk,Wish You Were Sober,Conan Gray,77,168880,Kid Krow,3/20/2020,0.701,0.728,-5.226,0.0468,0.0178,0,0.17,0.696,91.071,4,sad
3T9CfDxFYqZWSKxd0BhZrb,Wait,Maroon 5,62,190642,Red Pill Blues (Deluxe),6/15/2018,0.655,0.603,-5.014,0.0555,0.0959,0,0.107,0.452,126.088,4,sad
6oO10y1h2VyxJQfomG4CtH,Take Me Home,Jess Glynne,68,265381,I Cry When I Laugh,2015,0.558,0.451,-6.163,0.0388,0.292,0,0.101,0.238,150.008,4,sad
2xCGBWfzTe8l2kvHpgvB6M,prom dress,mxmtoon,71,197933,the masquerade,9/17/2019,0.56,0.674,-6.048,0.0446,0.698,0,0.123,0.421,119.942,4,sad
6O5TrlFWTYvznd9fMC0VvU,When We Were Young,Adele,80,290900,25,11/20/2015,0.376,0.595,-5.936,0.0496,0.303,0,0.095,0.265,144.361,4,sad
1almCHdsfikRPfVB9VrEdT,Little Do You Know,Alex & Sierra,75,185200,It's About Us,10/6/2014,0.5,0.292,-8.554,0.0323,0.746,0,0.188,0.37,145.879,4,sad
0u4rkpmNtgcFxYHepnVF4v,Carry You,Novo Amor,68,273106,Bathing Beach,5/26/2017,0.334,0.397,-7.993,0.0284,0.558,0.0774,0.126,0.035,93.445,4,sad
2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,Calum Scott,81,260285,Only Human (Deluxe),3/9/2018,0.681,0.174,-8.745,0.0315,0.837,3.35E-05,0.0983,0.231,112.672,4,sad
5JDcQAztvZTIkrWoZihgvC,A Drop in the Ocean,Ron Pope,67,220239,The Bedroom Demos,7/14/2008,0.447,0.393,-8.65,0.038,0.785,0,0.28,0.564,73.139,3,sad
70K0ezmzYEZeqoSaZMyP7o,Let It All Go,Birdy,67,280757,Let It All Go,8/6/2015,0.383,0.43,-8.644,0.0302,0.817,1.04E-06,0.0869,0.174,107.005,4,sad
0cHAXbQfTlBIJrzIOW8kUv,Trauma,NF,64,247240,The Search,7/26/2019,0.527,0.0861,-15.326,0.0301,0.92,0.000334,0.0988,0.225,103.582,4,sad
2EcsgXlxz99UMDSPg5T8RF,Beneath Your Beautiful (feat. Emeli Sandé),Labrinth,70,271813,Electronic Earth (Expanded Edition),4/2/2012,0.561,0.522,-5.857,0.0318,0.227,0,0.104,0.238,83.962,4,sad
1T8PwF3JhIiWwBhun23RNe,Impossible,Shontelle,69,226533,No Gravity,1/1/2010,0.6,0.624,-3.631,0.0334,0.385,0,0.125,0.529,90.036,4,sad
7EHhEcu9tJWPZmlsNX4Gud,Congratulations,Alicia Creti,44,232986,Congratulations,2/17/2022,0.391,0.497,-8.208,0.148,0.175,0,0.1,0.203,89.531,4,sad
12OLyHDxt6dqlAybSPFBK3,Forever,Lewis Capaldi,77,210863,Divinely Uninspired To A Hellish Extent,5/17/2019,0.646,0.355,-7.119,0.0263,0.873,0,0.115,0.364,84.988,4,sad
4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,Ruth B.,73,275280,Lost Boy,8/21/2015,0.71,0.0565,-15.099,0.0534,0.965,0,0.0889,0.348,123.994,4,sad
1iEH453kVmEcwgVKtbvylS,DITR,Ayra Starr,40,132820,Ayra Starr,1/22/2021,0.769,0.361,-11.782,0.148,0.184,0,0.0852,0.327,137.051,4,sad
2jdAk8ATWIL3dwT47XpRfu,Slow Dancing in a Burning Room,John Mayer,75,242000,Continuum,9/11/2006,0.667,0.361,-8.69,0.0273,0.575,0.00506,0.0805,0.29,134.018,5,sad
2eF2x1BkgilhaZ2AipRY8j,Turning Tables,Adele,70,250000,21,1/24/2011,0.353,0.446,-6.044,0.0285,0.95,1.35E-05,0.132,0.211,155.476,4,sad
71AATBHZGo82EnjZnG53Zx,Say You Love Me,Jessie Ware,56,257483,Tough Love,8/4/2014,0.387,0.413,-8.95,0.0559,0.162,1.56E-05,0.262,0.249,173.73,3,sad
