id,name,artist,popularity,duration_ms,album,release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
0BET2XNs9xjzW6uQ5yvqjQ,Strosande,Alfred Janders,56,182500,Strosande,12/30/2021,0.432,0.0458,-30.643,0.0329,0.984,0.891,0.102,0.203,144.434,3,calm
7AWRvkdNrKwbOtAdwrala2,Orpheus,Eric Sebastian,44,207253,Orpheus,12/2/2022,0.414,0.0177,-27.618,0.109,0.994,0.965,0.124,0.193,177.393,3,calm
39bh8hsTP2ZBQWH0E308rT,Amour naturel,Massimo Pavoni,45,172000,Amour naturel,3/4/2022,0.351,0.00504,-31.773,0.0386,0.992,0.948,0.0921,0.0717,97.071,4,calm
1DZgGPsQfkz9JUTzP2qQVr,"Canyon, Catch Your Thoughts",Warble,52,135458,"Canyon, Catch Your Thoughts",10/21/2022,0.425,0.0497,-26.293,0.0392,0.986,0.888,0.104,0.255,134.645,4,calm
5MBETReLzdJo72i0ks7Fbn,Meadows,Jørg Sorensen,41,158793,Meadows,10/14/2022,0.435,0.0399,-25.734,0.0385,0.994,0.911,0.105,0.257,118.819,4,calm
4oGosMElR0VhFZ2Fgu1U8Y,Dreamscape,Thomas Kessler,42,157042,Dreamscape,5/20/2022,0.333,0.0235,-21.916,0.0623,0.986,0.917,0.107,0.546,168.352,4,calm
4VdPG8QlGPHNpLsBq7BquA,Delta,Con Alma,43,144639,Delta,8/26/2022,0.295,0.0956,-24.857,0.0303,0.985,0.902,0.11,0.352,82.433,4,calm
38Hqdf7CgUrEnCO6DMqCPv,Let the water in,Christian Janssen,45,173894,Never ending Grace,8/5/2022,0.463,0.0225,-27.72,0.0346,0.993,0.929,0.111,0.254,99.396,4,calm
7lUXTcOSlWXNGN25wj7iNf,Dorénevant,Élise Aucoin,48,148114,Dorénevant,8/19/2022,0.461,0.0256,-26.405,0.052,0.996,0.944,0.109,0.474,130.615,4,calm
597H3V2av5dnxNcIDa4Yrk,Waitings,Felix Tanguy,69,139411,Waitings,9/9/2022,0.344,0.0893,-26.873,0.0354,0.99,0.927,0.0958,0.178,94.414,3,calm
23FvAAvnx3NzbTmMiod5nf,In The End,Regnør,58,166320,In The End,6/24/2022,0.477,0.0384,-31.781,0.0372,0.983,0.952,0.123,0.149,91.452,3,calm
0FAJDVUpuCzEhCGfouo8Fk,Chaleureuse,Aleron Lapointe,51,134899,Chaleureuse,2/11/2022,0.346,0.0474,-24.373,0.0321,0.993,0.919,0.0917,0.189,78.41,1,calm
6nXUKDdwjPTmOTfRiU5AvY,La Cura de Lombao,Bart Sunshine,44,119762,La Cura de Lombao,9/2/2022,0.398,0.0818,-24.146,0.0461,0.991,0.89,0.105,0.215,89.945,3,calm
7gK75qkpI8WjfL2Tpi3Z5C,Old Friends,Filomena,44,110954,Old Friends,8/26/2022,0.48,0.0348,-26.772,0.044,0.994,0.948,0.107,0.153,91.481,4,calm
02xTpDXmKCTZnZMWQl8QV9,The Piano Tuner,Jordi Forniés,44,128976,The Piano Tuner,8/26/2022,0.482,0.0389,-27.209,0.036,0.987,0.961,0.109,0.191,44.153,4,calm
635M2GuMSoVunGBe7D7vWz,Dawn Of Day,Sarah Seing,45,244374,Dawn Of Day,2/25/2022,0.394,0.0998,-29.231,0.0321,0.975,0.931,0.112,0.15,100.498,4,calm
5urLXzOvDSHGqizIlsa1UK,Hidden Smile,Léonie Deval,48,126752,Hidden Smile,9/2/2022,0.491,0.106,-23.442,0.0588,0.995,0.968,0.105,0.395,88.01,3,calm
2MQYYyWv4oin7VlNQDFb6n,For You,Joanne Gardiner,43,192358,For You,7/15/2022,0.393,0.104,-26.878,0.0425,0.988,0.922,0.0995,0.378,163.274,4,calm
7CgSotbNO8YesINbIWsmaV,Nyári séta,Bodor Vencel,44,133691,Gyere velem,7/8/2022,0.551,0.0716,-23.494,0.0504,0.996,0.961,0.11,0.145,80.818,4,calm
6U0Rth9EM8xwmg7rtrKV3t,Everlasting,Cassandra Nestico,52,154374,Everlasting,9/17/2021,0.43,0.0404,-29.926,0.0404,0.982,0.939,0.0982,0.104,82.137,3,calm
5TU3nGBwp32iI4ZuA9OFSf,I'll Be There (In Time),Phoebe Weber,50,179000,I'll Be There (In Time),3/4/2022,0.38,0.0137,-30.315,0.0404,0.99,0.934,0.0944,0.18,129.773,3,calm
2FqPT4G4ygSSRTerAfyUD6,Underverse,Carla Simmons,47,192842,In Faith,7/8/2022,0.315,0.0192,-29.55,0.0484,0.983,0.938,0.107,0.138,66.861,3,calm
6MXhtfWjnKHwWB9PqVs8Po,1944,Daniel Schrage,51,136000,1944,9/2/2022,0.32,0.00887,-31.204,0.0464,0.994,0.93,0.0944,0.273,93.517,1,calm
07ejQhAKkyJ0suOIuXsZjF,Time And Space,Ron Adelaar,42,132844,Time And Space,8/12/2022,0.424,0.0186,-29.397,0.0443,0.987,0.956,0.104,0.175,85.336,3,calm
5ltbjrXShDx3IxIDc0V9pR,Rondel,Crimson Memoirs,51,123588,Rondel,9/2/2022,0.338,0.0475,-23.094,0.0285,0.987,0.942,0.11,0.138,79.942,3,calm
0NInoCrExhcGEZFnRBBo0o,Ether,Astrid Sky,45,157170,Ether,8/19/2022,0.404,0.0341,-27.587,0.0611,0.995,0.923,0.117,0.239,105.706,4,calm
44jnGxgCSoyxygFmpyCiPy,Another Life,Eu Nice,58,139777,Another Life,1/21/2022,0.385,0.0251,-27.255,0.0508,0.992,0.942,0.106,0.238,63.828,5,calm
0cDZCWdR8bTlp7QRaBXBYD,Story Time,Jackson Love,40,129095,Story Time,8/17/2022,0.512,0.0493,-28.188,0.043,0.995,0.9,0.0973,0.524,74.929,4,calm
2aVPRmQnQ95n2lPG1QjXr2,Hearts of Us,Niels Wang,51,136000,Hearts of Us,3/11/2022,0.267,0.052,-26.421,0.0343,0.991,0.919,0.116,0.269,77.457,4,calm
78kCCDzaO09KZ8Fg7ZzIfF,River,Niklas Blumenthaler,45,177766,River,5/20/2022,0.536,0.0688,-24.904,0.0349,0.991,0.933,0.106,0.108,96.804,4,calm
4AgEOcwJpmtE2fqhyqUIA8,Edgar's Garden,Mark Lieder,42,190335,Edgar's Garden,7/1/2022,0.318,0.00203,-28.112,0.0452,0.994,0.921,0.0956,0.249,123.286,4,calm
2r4aYjCB1TuQXVgRIPb3Oe,Pensierino,Maura Bellucci,50,149500,Pensierino,2/18/2022,0.29,0.044,-29.674,0.053,0.996,0.934,0.103,0.137,161.642,4,calm
6ff7MgoSLL9Cxi3t2qYVnA,Vejlefjord,Rasmus H Thomsen,40,134067,Vejlefjord,8/9/2022,0.359,0.0317,-27.093,0.0336,0.992,0.96,0.107,0.196,78.178,1,calm
7wHSoSqiCeLNn56BjPvece,Ensamma nätter,Drömqvist,54,148090,Ensamma nätter,5/20/2022,0.5,0.025,-28.528,0.0606,0.977,0.957,0.104,0.183,110.023,4,calm
3pTP6JJ5im89P2rICAfj3P,Crystal moon,Stephanie Middleton,44,186446,Rose garden,8/5/2022,0.375,0.032,-29.684,0.0452,0.988,0.842,0.0922,0.232,85.909,5,calm
46vIeeL8h5pHZdm79kdP9X,Stars Forever,Sean Larson,40,188657,Stars Forever,2/18/2022,0.442,0.0117,-28.361,0.0461,0.995,0.947,0.101,0.0491,65.109,3,calm
26vbSxJFaHq3Dvz5dJ21Ei,on a sunday,BARTH.,40,157786,finding peace,9/9/2022,0.436,0.0356,-24.023,0.0409,0.992,0.961,0.0895,0.238,129.932,4,calm
1WmJtAYlrss3fI2jn5NF2R,Clear Air,Coralia del Villar,47,97285,Clear Air,11/25/2022,0.36,0.0297,-30.767,0.0338,0.994,0.924,0.0898,0.323,103.85,1,calm
3HZF4X9kNjSDLppU9aw01r,Deux,Valerie Renaud,54,183602,Deux,4/14/2022,0.382,0.0179,-25.572,0.0359,0.991,0.937,0.0933,0.215,74.816,3,calm
1gjZYQff9vXXru1KI6XJHd,Magnificent,Odette Montano,48,154000,Magnificent,12/3/2021,0.422,0.0384,-31.245,0.0376,0.992,0.911,0.099,0.306,96.666,3,calm
1ZBFbDeigSeewJ4fjslV0p,Fifth Season,Dani Mezzo,47,167088,Fifth Season,2/11/2022,0.344,0.0392,-23.655,0.0442,0.958,0.887,0.111,0.155,128.484,4,calm
7hq0zahMPS0Ct7k9tyI59F,Felt Improv No. 31,Niall Byrne,52,144042,Felt Improv No. 31,6/24/2022,0.393,0.0203,-31.088,0.0401,0.993,0.892,0.0851,0.173,52.993,5,calm
05csUH7EHgeXK7Yky1nQFe,Un Lent Mouvement,Moleno,52,161624,Un Lent Mouvement,2/4/2022,0.424,0.0661,-27.191,0.0476,0.992,0.932,0.129,0.124,81.338,3,calm
7aN5c4Faf6EI3u5gLojcRC,Between Us,Maria Buehler,43,127680,Between Us,8/19/2022,0.428,0.0598,-27.332,0.065,0.995,0.952,0.0978,0.119,140.933,4,calm
4MbjcL460D3UHueKiREBPZ,Varazdin,Davorka Poljak,46,106500,Varazdin,6/24/2022,0.385,0.0467,-27.917,0.0458,0.995,0.914,0.112,0.495,74.732,1,calm
3eKndOAWTLzbzqaAdBRwBR,Empires Luck,Sur Coast,60,182009,Empires Luck,12/15/2021,0.34,0.00262,-33.727,0.0557,0.995,0.944,0.0869,0.292,68.415,4,calm
4E8wWBFP9pcapPCwhaweEu,Falling,Amida Lei,43,186000,Falling,4/8/2022,0.563,0.0575,-29.565,0.0504,0.992,0.923,0.099,0.2,59.759,4,calm
7LEiXyKzCgKoyC886AWpZL,Get To Know You,Julius Cuvier,58,142636,Get To Know You,12/2/2021,0.465,0.0116,-31.845,0.0434,0.994,0.957,0.091,0.318,96.115,3,calm
04HAuNsJ33EMeoNhiOQLcQ,Walking Slowly,Emanuel Driesen,41,198000,Walking Slowly,7/1/2022,0.298,0.033,-29.774,0.046,0.99,0.909,0.125,0.121,87.406,4,calm
4DS4TRvAEwnpi5A1Qm2oCb,Frühlingsmorgen,Marcel Kaestner,41,139124,Frühlingsmorgen,5/6/2022,0.494,0.122,-29.449,0.0621,0.995,0.966,0.114,0.411,87.619,4,calm
27NsmJyv3hRvtP9V48xYNB,D'émeraude,Daniel Joaví,60,126000,D'émeraude,2/4/2022,0.458,0.0161,-27.243,0.0425,0.995,0.965,0.0907,0.0714,138.182,3,calm
0OiXiEqUyVZrz8OnJkek2q,"Apart, Together",Garreth Broke,44,124074,"Apart, Together",10/22/2021,0.318,0.00771,-26.014,0.0444,0.995,0.758,0.101,0.132,79.263,4,calm
7dGuSEYGWw0BJpjbe9nzZL,Four Days With You,Nina Fiadh,55,172849,Four Days With You,11/4/2021,0.33,0.0109,-30.403,0.0356,0.982,0.924,0.112,0.208,82.43,4,calm
5YvY66JItF2jFFKeB27pmO,pt. 1 Owl Light,Stephan Moccio,54,189906,pt. 1 Owl Light,3/4/2022,0.442,0.0992,-22.153,0.0346,0.983,0.852,0.0975,0.213,113.645,3,calm
3iGoaawn0i6d0IUESJxM0f,Irreversible,Karl Hasselfors,49,136045,Irreversible,1/14/2022,0.337,0.0293,-27.45,0.0433,0.995,0.926,0.0856,0.104,59.138,3,calm
76agaZQuHOXaW7FoulqfD0,Who You Are,Cary Appleby,54,162000,Who You Are,9/3/2021,0.412,0.0598,-29.046,0.0399,0.995,0.971,0.11,0.464,54.351,4,calm
2IxfYyUQFZWoopvcfOmKnV,Impressions,Joseph Vaux,53,163500,Impressions,4/16/2021,0.427,0.0108,-32.288,0.048,0.993,0.897,0.0878,0.419,57.486,5,calm
5BBfQHJVWKxlVEccsELxDI,Me Donner Un Essai,Zander Shaelyn,54,117423,Me Donner Un Essai,9/30/2021,0.416,0.0207,-32.266,0.0413,0.99,0.932,0.0981,0.195,118.822,4,calm
5y2VQOhr2C26gGbxZfx9DT,Cavandoli,Léon Branche,50,158168,Cavandoli,2/25/2022,0.336,0.0514,-24.175,0.0417,0.993,0.944,0.111,0.0988,82.035,1,calm
5mz01kqyV5Q02HRq0ITNQr,Winter im Herzen,Sander Berisha,50,176400,Winter im Herzen,2/4/2022,0.484,0.0205,-27.805,0.0459,0.996,0.968,0.0996,0.0974,70.947,3,calm
1ZDPKU4OiLJoej4IFqOyHP,Heather's Croft,Silje Mørk,48,177041,Heather's Croft,1/7/2022,0.382,0.0398,-22.625,0.0353,0.988,0.933,0.102,0.243,108.354,3,calm
7J6nPXzpkCcAOdVgCkCNtM,Früh,Franz Ewer,47,127217,Früh,12/10/2021,0.47,0.0633,-28.645,0.0411,0.979,0.968,0.108,0.129,104.15,5,calm
7xpf7Qnslkz8n7PH20N4mV,L'automne est là,Alcide St Pierre,47,143500,L'automne est là,1/7/2022,0.47,0.0884,-26.904,0.036,0.985,0.915,0.108,0.199,99,3,calm
5hWiDRCRKtf8TDpoX1Idk4,Where Stars Are Born,Andrea Monet,54,187347,Where Stars Are Born,11/5/2021,0.475,0.0631,-27.611,0.0369,0.989,0.953,0.103,0.16,134.841,4,calm
34RaFwlrqyE7uOMrrqVre2,Growing Old,Ezequiel Johnson,54,126250,Growing Old,12/3/2021,0.383,0.0191,-32.937,0.0455,0.993,0.976,0.133,0.422,119.226,4,calm
4C7ZY0HRPVn9G5bgYAertD,Voyage á’louest,Lo Mimieux,48,175718,Voyage à'louest,1/14/2022,0.492,0.0144,-24.983,0.0603,0.99,0.951,0.106,0.535,75.528,3,calm
05IVJHxixrLD0oVi63i6Fn,Chalet High,Boone River,51,159871,Chalet High,2/25/2022,0.494,0.0255,-24.453,0.0375,0.98,0.943,0.108,0.22,93.41,4,calm
3W5GfZBvDJQKovjdCww4pL,Impuissance,Luisa Amogida,48,123888,Impuissance,12/10/2021,0.448,0.011,-26.821,0.0469,0.996,0.94,0.101,0.301,92.778,1,calm
7EFwlg7IwnYdrfNCYCOGDd,Le crépuscule,Pascale Perrot,49,130291,Le crépuscule,12/30/2021,0.199,0.0153,-30.997,0.0459,0.995,0.891,0.105,0.165,75.403,4,calm
6Y7GT4UuGkUFhYHxVLQ4bF,Ce Jour Là,Eugène Arnaud,58,168500,Ce Jour Là,10/29/2021,0.392,0.00607,-31.917,0.0479,0.995,0.891,0.11,0.422,59.807,4,calm
1BMXuo67CPYuccFQO0r0v9,Hymne d'été,Gael Motif,47,134000,Hymne d'été,8/30/2021,0.502,0.0151,-30.803,0.0445,0.989,0.957,0.125,0.258,91.148,3,calm
6p8tAo2HjobS7Me75EJcBq,Homeward,Bjarni Erlingursson,47,151624,Homeward,12/10/2021,0.416,0.0472,-29.503,0.038,0.988,0.967,0.103,0.152,85.571,4,calm
4MiTIkXSAqWTkZlUvA5QJ2,Subitum,Nordiska Piano,45,167000,Subitum,10/29/2021,0.402,0.0277,-29.765,0.042,0.963,0.942,0.0942,0.076,120.278,4,calm
4b3x8mk3a6N9ccMIMdGLy1,Evensong,Ben Crosland,48,131666,All The Things We Could Know,10/22/2021,0.464,0.0802,-26.387,0.0355,0.99,0.945,0.102,0.131,85.426,3,calm
3oOUb7QryUQhLv2ZpLPSI8,April Sun,Pequeño Casero,41,128000,April Sun,10/29/2021,0.418,0.0241,-26.504,0.0401,0.989,0.923,0.109,0.117,134.685,3,calm
0i5RkqFU2XfihIcxTxG3h1,Home full of solipsism,Biba Dupont,55,177882,Home full of solipsism,10/8/2021,0.479,0.0431,-28.446,0.0378,0.996,0.94,0.0914,0.172,95.694,3,calm
0LOaCUBNsulgH8qEHH7Y4O,Zadar,Davorka Poljak,43,123250,Zadar,9/3/2021,0.389,0.0814,-27.75,0.0466,0.994,0.927,0.106,0.512,140.637,4,calm
7vMeKpR5hUoPo8nylUFO5x,Fall In Grace,Chris DiGiorgio,47,144250,Resting Grounds,9/3/2021,0.33,0.0419,-29.018,0.0438,0.966,0.91,0.109,0.201,62.403,4,calm
2lMF3cGQbTOzELfwj4Ex3F,Still,Frederiq,62,151500,Still,12/17/2021,0.438,0.0358,-28.953,0.0344,0.987,0.93,0.0966,0.115,90.827,4,calm
1sJlo3mVGO7kcbEJRKfeKy,I Belong Here,Aaron Robichaux,55,133000,I Belong Here,6/1/2021,0.515,0.0306,-34.997,0.0662,0.996,0.952,0.092,0.364,62.057,4,calm
2QClIsZ4xDAgmVSWQT9RRF,Moving Forward,Rikard From,41,126434,Moving Forward,7/16/2021,0.248,0.0173,-24.515,0.0417,0.995,0.936,0.0946,0.179,199.345,4,calm
3DHvdguXXEjrlZuileL4hi,Cador,Domitila James,43,149000,Cador,3/16/2021,0.448,0.0128,-32.765,0.0581,0.995,0.926,0.0812,0.21,59.934,3,calm
322iMyBTTUhTCGRttDs6CY,Tournesol,Edie Chastain,46,133719,Tournesol,4/9/2021,0.386,0.0276,-30.585,0.0405,0.994,0.943,0.11,0.477,139.099,3,calm
1cmigB9I6IRpFqjIbzvSQB,"Suite bergamasque, L. 75: III. Clair de lune",Claude Debussy,69,294960,"Debussy: Suite bergamasque, L. 75, 3. Clair de lune",7/27/2018,0.335,0.00501,-33.366,0.0451,0.993,0.919,0.0618,0.0383,132.085,3,calm
0jOnZhF75V68VsBObWx2XO,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",Camille Saint-Saëns,72,174266,Songs from the Arc of Life,9/18/2015,0.169,0.0161,-31.034,0.0442,0.986,0.86,0.0805,0.0573,128.143,3,calm
3JdD9wqvohYMjK6BmEHtTP,Satie / Orch. Ducros: Gymnopédie No. 1,Erik Satie,67,172120,Emotions,11/6/2020,0.0921,0.0183,-31.858,0.0513,0.942,0.94,0.195,0.039,166.979,3,calm
2m2GJpBjQNNphaCgBeoj7R,Fracture,Stephan Moccio,70,207640,Fracture,4/17/2020,0.324,0.0186,-28.248,0.0476,0.99,0.934,0.105,0.126,85.297,4,calm
6y1FgcqMY76hCk9qLxUuy4,3 Spirituals for Orchestra: No. 2. Kum Bab Yah,Adolphus Hailstork,63,170213,Hailstork: Orchestral Music,6/5/2012,0.141,0.00268,-37.571,0.0427,0.945,0.601,0.0756,0.0386,140.372,5,calm
4SsDrt7HV1ECcJ2A7EHfLL,Filma Solo,Gabríel Ólafs,60,195154,Piano Works,6/26/2020,0.213,0.0377,-33.06,0.0475,0.986,0.869,0.139,0.0973,165.763,4,calm
1G3QPQkoXvpChjNUhd6Tfs,The Arts and the Hours,Jean-Philippe Rameau,65,285442,"Rameau, Ólafsson: The Arts and the Hours",3/6/2020,0.415,0.026,-36.7,0.0496,0.995,0.938,0.107,0.268,136.191,4,calm
2zM7Ato6xDOi8ten4qn7Cm,Natural Light,Ludovico Einaudi,63,335542,Natural Light,10/29/2021,0.218,0.00352,-39.627,0.0515,0.992,0.951,0.139,0.192,68.61,4,calm
2eSVQH8lwcrUBs7dpEj7p7,"Préludes / Book 2, L. 123: 5. Bruyères - Home Session",Claude Debussy,63,216061,Debussy: Bruyères (Home Session),10/16/2020,0.3,0.0405,-31.023,0.0449,0.992,0.948,0.138,0.233,63.821,3,calm
5WEmDvDiRpE7p3y8SMMAPJ,Henry V: Henry V: Touch her soft lips and part,William Walton,62,93840,This is the Day: Music on Royal Occasions,4/24/2012,0.146,0.019,-31.365,0.0476,0.92,0.878,0.0864,0.0492,81.526,3,calm
0bCSGdS5SRvzoz4IBTD55W,Losar,Joep Beving,62,221061,Losar,3/29/2021,0.305,0.0384,-28.605,0.0301,0.961,0.902,0.0886,0.0856,81.917,3,calm
3qLZnIVAiGexuNuG8Aptrq,"By the Still Waters, Op. 114",Amy Beach,60,187293,"Beach: By the Still Waters, Op. 114",6/4/2021,0.219,0.00913,-42.727,0.0352,0.993,0.882,0.0807,0.0702,75.77,4,calm
43bSKCMWHIuBsUVmQcDX1J,"Rêverie, L. 68: Rêverie",Claude Debussy,64,257000,Debussy Piano Edition,1/1/2012,0.296,0.00896,-31.948,0.0394,0.994,0.91,0.0815,0.0673,69.44,3,calm
3NbAsIxDL0fVgNuCLD152P,"Dolly Suite, Op. 56: I. Berceuse",Gabriel Fauré,66,176518,Fauré: Dolly Suite; Nocturnes; Barcarolles; Impromptus,1/1/2015,0.37,0.0076,-33.663,0.0384,0.995,0.91,0.0864,0.278,62.668,4,calm
5TtmI9sfXw4VXco0PE21mV,"2 Aquarelles: Lento, ma non troppo",Frederick Delius,66,132120,"ENGLISH STRING MINIATURES, Vol. 4",3/8/2002,0.176,0.0534,-27.626,0.0406,0.97,0.915,0.29,0.0332,71.673,5,calm
2EAgTVB2EdsMdqaqOk062L,Frühlingsglaube (Arr. Franz Liszt),Franz Schubert,63,216284,Tchaikovsky: Piano Concerto No. 1,8/28/2012,0.227,0.00482,-36.351,0.036,0.993,0.912,0.157,0.0731,70.684,5,calm
35otBCRXC8HdmRqndFStL0,En nacelle,Henrique Oswald,60,165693,Oswald: Works for Piano,10/2/2015,0.429,0.0234,-29.753,0.0489,0.995,0.957,0.0962,0.0751,116.163,4,calm
2ZGFYsDWwjU0BBvVAw6js9,The Lily - Piano Version,Gabríel Ólafs,59,116960,The Lily,5/20/2022,0.435,0.00889,-33.986,0.046,0.992,0.941,0.121,0.29,110.307,3,calm
1XJMRdFSgkrmw2cXLJOD0b,"3 Visions: No. 2, Summerland",William Grant Still,60,293520,Citizen,1/25/2019,0.46,0.00618,-28.121,0.0481,0.994,0.89,0.0896,0.086,67.12,3,calm
308fmwi0Y8ULBSzthdhooI,Stille Musik: 3. Augenblicke der Serenade,Valentin Silvestrov,59,137413,Bagatellen und Serenaden,9/14/2007,0.16,0.00726,-39.362,0.0436,0.971,0.952,0.139,0.0336,86.12,5,calm
06vaPTVwFkFxCzmJDXlfx5,A Little Book of Hours: VI. Singing Sun,Peter Sculthorpe,59,103600,Piano Icons for the 21st Century,1/1/2000,0.346,0.00398,-44.526,0.0537,0.992,0.878,0.0643,0.318,78.891,5,calm
6B0ZlLf0p2s1Lwt3ivAXKy,Still,Ola Gjeilo,61,142333,Still,8/23/2019,0.398,0.00209,-39.959,0.0444,0.996,0.955,0.0813,0.0971,71.461,4,calm
3LRYwBJECFeQGi16cPxEZY,Wasserklavier,David Arden,58,122840,Luciano Berio - The Complete Works For Solo Piano,1996,0.32,0.00157,-43.77,0.0715,0.985,0.0465,0.05,0.109,78.685,4,calm
1HE6aHCUtC6Mx0kiOsRUIS,II. floating leaf,Konstantia Gourzi,58,137520,"wind whispers, Op. 85/II. floating leaf",2/4/2022,0.248,0.00832,-38.205,0.0485,0.995,0.923,0.0669,0.239,175.256,3,calm
6tmzIxHREnZzKSDMm6CNNS,"Poulenc: Cello Sonata, FP 143: II. Cavatine",Francis Poulenc,59,386506,Debussy/Poulenc/Franck/Ravel:Music for Cello & Piano,4/15/2002,0.13,0.00924,-27.853,0.0448,0.988,0.909,0.0849,0.0369,77.307,4,calm
5SHZOPZyGmRUwGgahmn32d,"Ave verum corpus, K.618 (Arr. for Piano by Franz Liszt)",Wolfgang Amadeus Mozart,57,195000,"Lacrymosa from Mozart's Requiem, S. 550",4/7/2023,0.435,0.00354,-39.482,0.0485,0.986,0.909,0.096,0.179,68.542,4,calm
1d1FNmfO3dFlH8873yNFX3,Five Pieces For Violin And Piano: I. Elegia (Andante Larghetto),Valentin Silvestrov,59,179360,"Takemitsu, Hindemith, Janáček, Silvestrov: Five Pieces",9/23/2011,0.0694,0.00525,-35.45,0.0482,0.972,0.00751,0.0739,0.036,73.566,4,calm
1PINN6x0Riouab3wPSglpp,An Idea,Leo Brouwer,60,158520,En Otra Parte,9/6/2013,0.294,0.00785,-29.64,0.0667,0.994,0.956,0.0929,0.173,70.958,3,calm
2GnYCy70I8cR4oEA2wsSDx,"The Hours: An Unwelcome Friend (From ""The Hours"")",Philip Glass,60,256146,"Philip Glass: Glassworlds, Vol. 4 – On Love",6/10/2016,0.253,0.00429,-36.172,0.0523,0.99,0.912,0.103,0.0368,74.497,3,calm
1Oo7XEqkrwifJn17aA0ocF,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",Johannes Brahms,65,378733,Volodos Plays Brahms,4/7/2017,0.299,0.00626,-30.923,0.0478,0.994,0.901,0.0823,0.0634,69.043,4,calm
06emSBtL6jcUXcjVlayUHl,"12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",Sergei Rachmaninoff,58,181693,"Rachmaninoff: 12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",7/10/2020,0.168,0.00571,-36.245,0.0404,0.995,0.92,0.068,0.0705,78.043,3,calm
6XmozAAnvBf2VtLL53AkX0,Walk With Us - For Black Lives Matter,Alexis Ffrench,58,120456,Walk With Us (For Black Lives Matter),8/28/2020,0.299,0.0264,-26.535,0.0469,0.995,0.882,0.073,0.235,168.963,5,calm
18JxYMTSFKZlxqdNFrOs1r,"Prelude in B minor, BWV 855a (Arr. by Alexander Siloti)",Johann Sebastian Bach,58,241803,"Prelude in B minor, BWV 855a (Arr. by Alexander Siloti)",11/12/2021,0.182,0.0377,-33.748,0.0391,0.987,0.957,0.0804,0.0923,100.482,4,calm
2FR3mH7DwsaX3TcObkUEX3,Infinity,Rosey Chan,62,448000,Sonic Apothecary,3/26/2021,0.358,0.00554,-29.617,0.0479,0.992,0.894,0.176,0.0587,67.103,3,calm
0RnF44RV45by9HTtZuttgl,"6 Encores for Piano (1965): No. 3, Wasserklavier",Luciano Berio,57,139653,Liszt Inspections,6/1/2015,0.255,0.00172,-47.903,0.0582,0.961,0.355,0.0681,0.17,75.399,4,calm
36EnMgx9PmtnzUtmKwI63h,"Goldberg Variations, BWV 988: Variation 1 (Arr. for Harp)",Johann Sebastian Bach,58,116960,Bach: Goldberg Variations: Variation 1 (Arranged for Harp),8/28/2020,0.354,0.116,-28.692,0.0399,0.987,0.883,0.124,0.181,82.627,4,calm
5bu9A6uphPWg39RC3ZKeku,"Goldberg Variations, BWV 988: Aria",Johann Sebastian Bach,66,184853,"Bach: The Goldberg Variations, BWV 988 (1981 Gould Remaster)",1981,0.454,0.0139,-29.966,0.0514,0.995,0.943,0.0736,0.244,130.253,4,calm
4bFdyisLdkeS7tmbAWpl13,Memories of a Promenade II,Olga Scheps,58,206162,Melody,3/8/2019,0.215,0.0282,-28.351,0.0353,0.991,0.877,0.107,0.167,74.408,4,calm
5k4Eagqnz3YKdMLjSSi0DD,El cant dels ocells (Song of the Birds) (version for cello and orchestra),Pablo Casals,58,229413,Elegy,2/3/2015,0.16,0.0261,-33.263,0.0517,0.917,0.232,0.113,0.0305,88.549,4,calm
2cnCYr5QgPJG0OJqYY4DGF,3 Pieces in Old Style: No. 1. Aria,Krzysztof Penderecki,57,133160,Penderecki: Sinfoniettas - Oboe Capriccio,2/7/2012,0.153,0.0398,-31.174,0.0432,0.867,0.965,0.114,0.0373,85.367,4,calm
1v3gGmcneK1QzYyBFiBXG0,"Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042)",Johann Sebastian Bach,61,301400,Bach and Beyond,5/1/2006,0.36,0.00301,-35.441,0.0444,0.994,0.897,0.0557,0.18,72.892,4,calm
1YcABWwgkfrOSw8VMgDWZU,My fellow creatures,Carlos Cipa,60,205493,"Correlations B-Sides (on Yamaha Upright, 1981)",11/20/2020,0.321,0.00611,-38.341,0.0362,0.995,0.908,0.09,0.0693,104.311,4,calm
3CkbfNMYISwMGg2guJtTe4,"Concerto en ré mineur, BWV 974: II. Adagio",Johann Sebastian Bach,58,253413,Alexandre Tharaud: Baroque,12/7/2010,0.354,0.0322,-27.492,0.0435,0.992,0.955,0.104,0.0638,67.872,4,calm
5KIOfWtUEKrxDNi4OnIpg2,Avril 14th (Aphex Twin) - Vanessa Wagner Version,Murcof,58,165020,Avril 14th (Aphex Twin) [Vanessa Wagner Version],11/3/2017,0.395,0.0826,-18.982,0.0432,0.995,0.93,0.126,0.119,93.288,4,calm
